r,theta,phi
6888.64426,135.6256301,146.50163759999998
6888.36499,131.8381819,146.5367345
6888.05275,128.0494281,146.53987039999998
6874.64691,48.284559800000004,145.045856
6873.938700000001,44.4813867,145.0810304
6873.2633399999995,40.6786181,145.1577753
6872.62663,36.876553400000006,145.2894753
6872.03413,33.075611800000004,145.4955783
6871.49112,29.276410000000006,145.8055268
6871.0025,25.479909399999997,146.26617869999998
6870.57279,21.687716500000008,146.9569555
6870.20603,17.902763800000002,148.02401369999998
6869.90567,14.131076700000008,149.7683749
6869.67449,10.387342799999999,152.92068949999998
6869.51466,6.718722999999997,159.7857575
6869.42766,3.379771000000005,-178.2015415
6869.41422,2.596749200000005,-100.3925122
6869.47441,5.576940300000004,-64.23718749999999
6869.6076,9.192359100000004,-54.797824399999996
6869.8124800000005,12.920245399999999,-50.853348499999996
6870.08704,16.6852928,-48.771447099999996
6870.4286600000005,20.46690000000001,-47.530917599999995
6870.834100000001,24.25721250000001,-46.7396125
6871.29957,28.052585300000004,-46.2156551
6871.82079,31.851088500000003,-45.8633491
6872.39311,35.6515968,-45.6275742
6873.01142,39.4534035,-45.4743366
6873.67033,43.256036,-45.3815159
6874.36415,47.059161800000005,-45.3340769
6875.087100000001,50.862535900000005,-45.321420499999995
6875.8332900000005,54.6659711,-45.3358372
6876.59678,58.4693191,-45.3715615
6877.37164,62.2724587,-45.4241709
6878.15211,66.0752884,-45.4901899
6878.932640000001,69.8777214,-45.5668222
6879.70794,73.6796823,-45.6517622
6880.473,77.4811047,-45.7430606
6881.22318,81.28192920000001,-45.8390239
6881.95422,85.0821025,-45.9381371
6882.662230000001,88.8815762,-46.0390021
6883.34372,92.6803054,-46.1402839
6883.99579,96.4782485,-46.2406625
6884.61602,100.2753673,-46.338786
6885.20245,104.0716256,-46.433221599999996
6885.75363,107.86698849999999,-46.522399799999995
6886.26859,111.6614212,-46.6045476
6886.74683,115.4548877,-46.677604599999995
6887.18828,119.24734839999999,-46.7391127
6887.59333,123.0387578,-46.7860653
6887.9627,126.82906,-46.814695799999996
6888.29744,130.6181832,-46.820173399999995
6888.59881,134.4060304,-46.7961496
6888.86825,138.1924658,-46.7340613
6889.10729,141.9772928,-46.622022099999995
6889.31743,145.7602168,-46.4429818
6889.5002,149.54078099999998,-46.1715266
6889.65716,153.3182493,-45.767975899999996
6889.78995,157.0913745,-45.1666915
6889.90021,160.85789369999998,-44.2507138
6889.989390000001,164.61328650000002,-42.7897281
6890.05872,168.3471577,-40.2609324
6890.10923,172.02963169999998,-35.1874873
6890.141600000001,175.53232789999998,-21.516419799999998
6890.15622,177.744867,36.208290999999996
6890.1532,175.6523328,96.55291729999999
6890.13234,172.1635072,110.8637321
6890.09325,168.4842055,116.0914935
6890.03529,164.75154179999998,118.67778059999999
6889.9575700000005,160.99676649999998,120.166012
6889.8588500000005,157.2306366,121.0969461
6889.73772,153.4578002,121.7072886
6889.59267,149.68057340000001,122.1167227
6889.422,145.90022729999998,122.39220359999999
6889.22392,142.1175106,122.57411069999999
6888.996690000001,138.3328875,122.6882562
6888.73863,134.5466578,122.75193019999999
6888.44819,130.7590212,122.77717089999999
6888.12398,126.9701149,122.7726405
6887.64984,121.39563079999999,-94.2954702
6888.02595,125.1861749,-94.3323159
6888.36601,128.97558229999999,-94.34823089999999
6888.6712,132.763769,-94.3375868
6888.9429199999995,136.5506183,-94.292879
6889.18276,140.3359628,-94.2038235
6889.39242,144.1195553,-94.055886
6889.57369,147.9010192,-93.82777759999999
6889.72834,151.6797588,-93.4869588
6889.85812,155.45478830000002,-92.98102349999999
6889.96467,159.2243744,-92.2197837
6890.04946,162.9852083,-91.0338584
6890.11375,166.730182,-89.0642234
6890.15865,170.4410128,-85.40047
6890.185060000001,174.0538897,-76.9511165
6890.1936000000005,177.1661839,-46.666103199999995
6890.184560000001,176.934793,32.9181273
6890.15787,173.71895519999998,59.0779384
6890.11308,170.0903631,66.7713611
6890.04953,166.37473599999998,70.2009037
6889.96641,162.627657,72.0704789
6889.86265,158.8656638,73.204923
6889.737,155.0953236,73.93631599999999
6889.58804,151.31973490000001,74.4234553
6889.41418,147.5405355,74.75170059999999
6889.21372,143.7586636,74.9710047
6888.9849,139.974689,75.11255469999999
6888.72603,136.1889745,75.1968454
6888.43555,132.401759,75.2379204
6888.11201,128.6132051,75.2457475
6887.754140000001,124.8234267,75.2276203
6874.66683,48.849189800000005,73.75377759999999
6873.9641,45.0459174,73.7840758
6873.29453,41.243024500000004,73.85438239999999
6872.66388,37.4407976,73.97741429999999
6872.07763,33.6396358,74.17154959999999
6871.541020000001,29.840121800000006,74.4644283
6871.0589,26.043154900000005,74.89968449999999
6870.635679999999,22.2502207,75.5505125
6870.27527,18.463991800000002,76.54976289999999
6869.98109,14.689848699999999,78.16581699999999
6869.75592,10.9405146,81.03143299999999
6869.60188,7.254792800000004,87.0483241
6869.52038,3.8217022000000043,104.9095875
6869.51221,2.3698439000000064,176.35800279999998
6869.57751,5.06599030000001,-138.1162139
6869.71576,8.6457233,-126.9985121
6869.925810000001,12.363926399999997,-122.5866751
6870.20587,16.1249885,-120.3159043
6870.55345,19.904515400000008,-118.9812374
6870.96538,23.69355300000001,-118.13641299999999
6871.43792,27.488045400000004,-117.5791744
6871.966770000001,31.285881500000002,-117.2047894
6872.54715,35.0858465,-116.95363719999999
6873.17383,38.887185200000005,-116.7892796
6873.84126,42.689397500000005,-116.6881755
6874.54366,46.4921342,-116.634419
6875.275100000001,50.2951402,-116.61685489999999
6876.029600000001,54.0982213,-116.62740509999999
6876.80126,57.901225000000004,-116.66005229999999
6877.58418,61.704028,-116.7101976
6878.37255,65.506528,-116.77423979999999
6879.16072,69.3086377,-116.84929109999999
6879.9432400000005,73.1102818,-116.93297989999999
6880.714940000001,76.9113938,-117.0233085
6881.471,80.7119147,-117.118549
6882.2069599999995,84.5117915,-117.21716289999999
6882.91879,88.310976,-117.3177365
6883.60295,92.1094243,-117.4189273
6884.25641,95.9070962,-117.51941439999999
6884.87662,99.70395429999999,-117.6178527
6885.46158,103.4999637,-117.7128233
6886.00978,107.2950905,-117.8027795
6886.52024,111.0893015,-117.8859823
6886.9925,114.88256200000001,-117.960419
6887.426560000001,118.67483490000001,-118.0236975
6887.82282,122.4660775,-118.0729032
6888.182049999999,126.2562373,-118.1043984
6888.50528,130.045247,-118.1135343
6888.79378,133.833015,-118.0942245
6889.04901,137.6194132,-118.0382934
6889.27257,141.4042556,-117.9344433
6889.46621,145.1872649,-117.76655489999999
6889.63174,148.9680142,-117.51075069999999
6889.771049999999,152.7458209,-117.1300344
6889.88596,156.5195379,-116.56379609999999
6889.978160000001,160.2871064,-115.705395
6890.04911,164.0444807,-114.34844969999999
6890.10005,167.7825889,-112.03621969999999
6890.13205,171.4764263,-107.5297193
6890.14592,175.02682529999998,-96.10002709999999
6890.14218,177.65354839999998,-49.2198023
6890.12106,176.1308179,20.846163699999998
6890.0824299999995,172.71111969999998,38.284385199999996
6890.025820000001,169.0464398,44.2283202
6889.95052,165.318938,47.0742111
6889.85562,161.56650359999998,48.6837869
6889.73999,157.8015866,49.6808804
6889.602360000001,154.02942109999998,50.3311843
6889.441350000001,150.2525686,50.7665758
6889.25541,146.472418,51.0598533
6889.04284,142.6897795,51.2544775
6888.8019,138.9051527,51.3780096
6888.530890000001,135.118859,51.448791899999996
6888.228230000001,131.3311122,51.479525699999996
6887.89248,127.5420597,51.479307299999995
6887.52242,123.7518059,51.454846499999995
6888.9519900000005,135.98646300000001,-165.596929
6889.18884,139.7719984,-165.5158411
6889.39494,143.5558345,-165.3784867
6889.57216,147.3376205,-165.164838
6889.722350000001,151.1168042,-164.8444939
6889.84732,154.8924781,-164.3689099
6889.94884,158.6630619,-163.65545749999998
6890.02858,162.42558079999998,-162.5512233
6890.08798,166.1737753,-160.73878259999998
6890.128140000001,169.8920577,-157.43850329999998
6890.149850000001,173.5290792,-150.14244449999998
6890.15367,176.79564349999998,-126.0401821
6890.13982,177.28815179999998,-47.1084272
6890.10837,174.2439802,-14.1673061
6890.05907,170.6403508,-5.2537167
6889.991400000001,166.93202259999998,-1.4533277999999998
6889.9045,163.1879593,0.5726019
6889.797320000001,159.4274754,1.7866461999999999
6889.66874,155.6579871,2.5637597
6889.51747,151.8829199,3.0794392999999998
6889.342009999999,148.10405889999998,3.4266110999999997
6889.1407,144.3224157,3.6590501
6888.91183,140.5386006,3.8100399
6888.65373,136.7529993,3.9013011
6888.36487,132.9658646,3.9476321
6888.04376,129.1773678,3.9594847
6887.68909,125.3876281,3.944474
6874.61861,49.4117137,2.4600312
6873.90898,45.608186700000005,2.4848879999999998
6873.23149,41.8049994,2.5481692
6872.59202,38.002426500000006,2.6619403
6871.996190000001,34.2008467,2.8435447
6871.4492900000005,30.4008082,3.1189011
6870.95622,26.603149000000002,3.5286095
6870.52146,22.809239000000005,4.1401042
6870.148980000001,19.0215077,5.0741951
6869.84223,15.244754900000004,6.5705646
6869.60412,11.490017199999997,9.1793341
6869.43701,7.789423800000009,14.4828877
6869.342610000001,4.285885800000003,29.183185199999997
6869.3219500000005,2.2589428,91.44743129999999
6869.37537,4.569164000000001,147.525499
6869.502509999999,8.105006400000008,160.7285484
6869.70229,11.812803299999999,165.6721212
6869.972900000001,15.570087299999997,168.14685989999998
6870.31188,19.347937200000004,169.57968939999998
6870.71612,23.136162400000003,170.4788642
6871.18188,26.930261700000003,171.0691765
6871.70496,30.727932000000003,171.4650938
6872.28074,34.5278645,171.73098579999998
6872.90417,38.3292536,171.9058272
6873.56984,42.1315703,172.01461089999998
6874.2721200000005,45.934447500000005,172.07412159999998
6875.00521,49.7376193,172.0960714
6875.763140000001,53.540885,172.08890409999998
6876.53982,57.3440876,172.05888489999998
6877.32919,61.1471002,172.0107845
6878.12525,64.9498173,171.9483256
6878.92219,68.75214940000001,171.8744827
6879.71437,72.5540192,171.7916902
6880.496450000001,76.3553583,171.7019905
6881.26349,80.1561059,171.60714349999998
6882.01096,83.9562075,171.5087092
6882.734780000001,87.7556139,171.4081142
6883.4314,91.5542809,171.30670669999998
6884.0977,95.3521682,171.20580569999998
6884.73103,99.1492387,171.1067478
6885.32916,102.945458,171.01093559999998
6885.89032,106.7407923,170.9198916
6886.413310000001,110.53520739999999,170.8353199
6886.89761,114.3286688,170.75918479999999
6887.343150000001,118.1211398,170.69381149999998
6887.75026,121.9125788,170.6420238
6888.11963,125.7029355,170.6073334
6888.45229,129.4921451,170.594212
6888.74957,133.2801207,170.6084927
6889.01298,137.0667414,170.65798049999998
6889.24423,140.8518326,170.7534135
6889.44518,144.6351348,170.9100367
6889.6177800000005,148.4162508,171.1502999
6889.763940000001,152.1945485,171.5087405
6889.88541,155.9689731,172.0414348
6889.98387,159.7376502,172.84590359999999
6890.06084,163.49695229999998,174.107912
6890.11765,167.2389286,176.2292771
6890.1553300000005,170.9424576,-179.7384855
6890.17462,174.5293513,-170.02514259999998
6890.175969999999,177.4487967,-132.5449646
6890.159549999999,176.5678221,-55.758887599999994
6890.12535,173.2366885,-34.3965923
6890.07305,169.5885195,-27.638435899999998
6890.00209,165.8665627,-24.5151716
6889.91157,162.1166514,-22.7809888
6889.80042,158.3531203,-21.7179094
6889.6674,154.58182490000002,-21.0286869
6889.51104,150.8055785,-20.568539299999998
6889.3297,147.0258874,-20.2586151
6889.1217400000005,143.2436222,-20.0523156
6888.8854599999995,139.4593152,-19.9203239
6888.61921,135.6733062,-19.8432557
6888.32137,131.88582,-19.8077601
6887.99048,128.0970102,-19.8043198
6887.62525,124.3069854,-19.8259439
6875.14631,52.1316249,-21.301658699999997
6874.41409,48.327986100000004,-21.2988049
6873.7095899999995,44.5245279,-21.2639978
6873.03868,40.7214746,-21.187735399999998
6872.40714,36.9191261,-21.056684
6871.82052,33.117901100000005,-20.8514764
6871.28405,29.3184144,-20.5428067
6870.8025099999995,25.5216233,-20.084061
6870.380230000001,21.729126500000007,-19.396289799999998
6870.021140000001,17.943838400000004,-18.334351599999998
6869.728679999999,14.171736699999997,-16.5997369
6869.505770000001,10.427356700000004,-13.4694428
6869.35463,6.757187000000002,-6.6709692
6869.27676,3.4102371000000034,15.004043
6869.27303,2.5770555,92.48378389999999
6869.3435899999995,5.540213500000007,129.2506086
6869.48791,9.1535097,138.79719509999998
6869.70473,12.880884500000008,142.7724777
6869.99207,16.64577510000001,144.86701159999998
6870.347299999999,20.427336300000007,146.1138763
6870.767150000001,24.21764180000001,146.908786
6871.24771,28.013019500000006,147.43497729999999
6871.784560000001,31.811527500000004,147.7887538
6872.372850000001,35.612034200000004,148.0255397
6873.00738,39.413828900000006,148.1794943
6873.682640000001,43.216437400000004,148.27283409999998
6874.392890000001,47.019525900000005,148.320653
6875.1322900000005,50.8228492,148.3335874
6875.89483,54.6262206,148.31937159999998
6876.67445,58.429492100000004,148.28378859999998
6877.46512,62.2325438,148.2312733
6878.260850000001,66.035275,148.1653105
6879.05588,69.8375995,148.08870349999998
6879.84471,73.6394421,148.003763
6880.6222,77.44073660000001,147.9124415
6881.38355,81.2414245,147.81643499999998
6882.12428,85.0414533,147.7172597
6882.8404,88.8407747,147.616315
6883.52837,92.6393454,147.5149365
6884.185100000001,96.4371246,147.4144441
6884.808129999999,100.2340742,147.3161893
6885.395600000001,104.0301584,147.2216038
6885.946150000001,107.8253434,147.1322554
6886.45892,111.6195955,147.0499142
6886.93351,115.4128798,146.97663699999998
6887.37002,119.2051585,146.9148768
6887.768929999999,122.996388,146.8676323
6888.131020000001,126.7865143,146.8386582
6888.45741,130.5754671,146.8327684
6888.74949,134.36315150000001,146.8562871
6889.00881,138.1494337,146.917742
6889.23699,141.9341187,147.0289665
6889.4357199999995,145.7169141,147.2069275
6889.60675,149.4973666,147.47690369999998
6889.7519,153.2747464,147.8783412
6889.872969999999,157.0478176,148.4764409
6889.971640000001,160.8143375,149.3872664
6890.049390000001,164.5698301,150.8390591
6890.10747,168.3040219,153.3488831
6890.1467999999995,171.987482,158.372717
6890.168,175.49454329999998,171.8450513
6890.1714,177.7440588,-131.2609074
6890.1571,175.69070390000002,-70.0847015
6890.12499,172.20625,-55.566325799999994
6890.07468,168.5278677,-50.2902431
6890.005480000001,164.7955006,-47.686431899999995
6889.91636,161.04082699999998,-46.1900809
6889.806100000001,157.2747138,-45.2547797
6889.67327,153.5018466,-44.6418426
6889.516259999999,149.7245577,-44.2307549
6889.33343,145.9441275,-43.9541641
6889.12321,142.1613094,-43.7714828
6888.88408,138.37657000000002,-43.6567815
6888.61455,134.5902099,-43.592700699999995
6888.31312,130.80242909999998,-43.567159
6887.97835,127.01336570000001,-43.571466099999995
6887.608980000001,123.2231179,-43.5991879
6875.086770000001,51.0471121,-45.0666
6874.36142,47.2436906,-45.055380199999995
6873.6650899999995,43.4405061,-45.009785099999995
6873.00359,39.6378009,-44.9193796
6872.38262,35.835902600000004,-44.7693837
6871.807600000001,32.035276,-44.5380939
6871.283640000001,28.2366144,-44.1922348
6870.81542,24.4410175,-43.6780076
6870.407230000001,20.650364100000004,-42.902358799999995
6870.06287,16.868183799999997,-41.6893278
6869.7856,13.102024100000008,-39.66227
6869.57808,9.371449300000009,-35.8513751
6869.44235,5.746462800000003,-26.8740529
6869.37975,2.6941328000000055,6.6243533
6869.3909699999995,3.2456860000000063,85.6369899
6869.47598,6.545987000000011,109.2831181
6869.63408,10.208004799999998,116.46796959999999
6869.86386,13.949631400000001,119.7256584
6870.1632199999995,17.7204081,121.51674249999999
6870.52945,21.504895599999998,122.6084679
6870.9591900000005,25.29682410000001,123.3138369
6871.448560000001,29.093163100000005,123.78383889999999
6871.993060000001,32.8922613,124.1001436
6872.58768,36.693134300000004,124.31076759999999
6873.22706,40.4951519,124.44579929999999
6873.90557,44.297887200000005,124.52507
6874.61737,48.101036,124.5622025
6875.35646,51.9043718,124.566887
6876.11682,55.7077198,124.5462276
6876.89241,59.510940500000004,124.50557529999999
6877.67728,63.313919600000006,124.44906259999999
6878.46563,67.1165608,124.3799578
6879.25186,70.9187818,124.30090829999999
6880.03053,74.7205112,124.2141115
6880.796480000001,78.52168520000001,124.12143859999999
6881.544890000001,82.3222463,124.02452819999999
6882.27143,86.1221417,123.9248583
6882.972350000001,89.9213233,123.8238064
6883.64447,93.7197469,123.7226996
6884.285100000001,97.5173718,123.6228632
6884.89212,101.3141603,123.5256678
6885.46396,105.1100775,123.4325799
6885.99942,108.9050893,123.34521939999999
6886.49786,112.6991613,123.26542979999999
6886.95913,116.4922576,123.19536939999999
6887.3835,120.2843386,123.137631
6887.77156,124.07535759999999,123.095407
6888.12426,127.8652563,123.0727218
6888.442730000001,131.6539587,123.074771
6888.7282000000005,135.4413594,123.1084295
6888.9820899999995,139.2273081,123.18304069999999
6889.20596,143.0115846,123.3116852
6889.4015,146.7938565,123.51331169999999
6889.57047,150.5736048,123.816499
6889.71461,154.34998389999998,124.2665198
6889.83559,158.12153669999998,124.93965209999999
6889.93486,161.885556,125.9751508
6890.0138,165.63645129999998,127.6566177
6890.073600000001,169.36070610000002,130.6607893
6890.115140000001,173.0160142,137.06193109999998
6890.13896,176.3872889,156.6512519
6890.1453200000005,177.54662689999998,-129.0093967
6890.13426,174.7390459,-87.7686471
6890.10553,171.1666027,-77.376863
6890.05862,167.4669958,-73.1518797
6889.99267,163.72656369999999,-70.95158889999999
6889.9065200000005,159.9679869,-69.6498244
6889.79881,156.1996763,-68.8225332
6889.668070000001,152.4254344,-68.275509
6889.5127,148.64721409999999,-67.9074656
6889.33107,144.8661107,-67.6604428
6889.12149,141.0827788,-67.49887559999999
6888.88225,137.2976286,-67.3997146
6888.611650000001,133.5109273,-67.3473454
6888.30807,129.7228548,-67.3307923
6887.970060000001,125.9335359,-67.3420917
6887.596350000001,122.1430598,-67.3753018
6875.67233,53.768721,-68.81969339999999
6874.9252400000005,49.965324100000004,-68.8281307
6874.2033200000005,46.1620234,-68.8078472
6873.51248,42.3590192,-68.7505446
6872.85862,38.556575,-68.64473339999999
6872.247469999999,34.755051300000005,-68.4739826
6871.68447,30.9549662,-68.2138868
6871.17465,27.157105400000006,-67.826503
6870.72253,23.3627403,-67.2494056
6870.33216,19.57409650000001,-66.3721415
6870.0069699999995,15.795493700000009,-64.97929909999999
6869.749890000001,12.036609400000003,-62.5887396
6869.56334,8.324442300000001,-57.8686636
6869.44908,4.7696558000000095,-45.567790699999996
6869.4082,2.2894344999999987,6.1456851
6869.44113,4.0954342,72.3882035
6869.54763,7.572465700000009,88.2769264
6869.72681,11.267153100000002,93.8577231
6869.9771200000005,15.019627600000007,96.5684117
6870.2963,18.795203,98.11294129999999
6870.68141,22.582181500000004,99.0735347
6871.12895,26.375531800000005,99.701172
6871.634929999999,30.1727268,100.1214497
6872.19488,33.9723502,100.4041101
6872.8038,37.773539500000005,100.590977
6873.45633,41.5757326,100.70866749999999
6874.146860000001,45.378542700000004,100.77494709999999
6874.86963,49.181690700000004,100.8021481
6875.61868,52.984968,100.79912139999999
6876.38779,56.7882114,100.77240719999999
6877.17072,60.591288500000005,100.7269678
6877.96147,64.3940891,100.6666626
6878.75429,68.1965203,100.594566
6879.5436500000005,71.9985026,100.5131849
6880.32425,75.7999665,100.4246153
6881.09109,79.6008505,100.3306558
6881.83951,83.4010994,100.2328943
6882.56523,87.2006628,100.1327759
6883.264480000001,90.9994941,100.03166
6883.93412,94.79755,99.93086939999999
6884.571640000001,98.5947907,99.83173749999999
6885.17509,102.3911798,99.7356556
6885.743020000001,106.1866829,99.6441262
6886.274469999999,109.9812673,99.5588238
6886.76883,113.77489969999999,99.48167099999999
6887.22588,117.5675444,99.41493589999999
6887.64574,121.3591605,99.3613625
6888.02895,125.1496987,99.32435219999999
6888.37632,128.9390963,99.3082221
6888.68891,132.7272697,99.3185841
6888.96796,136.5141027,99.3629191
6889.214910000001,140.2994284,99.4514761
6889.43138,144.0830001,99.598736
6889.619070000001,147.86444269999998,99.8259004
6889.77975,151.64316309999998,100.16536049999999
6889.915150000001,155.41818130000001,100.6692527
6890.0268399999995,159.187775,101.42723389999999
6890.11628,162.94865879999998,102.6075201
6890.1848,166.69378619999998,104.5661636
6890.2334900000005,170.4050727,108.2040787
6890.26325,174.0196482,116.5691882
6890.27473,177.1438511,146.3924396
6890.2682700000005,176.9602931,-133.9351318
6890.24388,173.7540811,-107.3820078
6890.20131,170.1270675,-99.6160067
6890.13995,166.4119986,-96.16375239999999
6890.05897,162.6652255,-94.2844441
6889.9573,158.9034505,-93.144988
6889.83372,155.1332912,-92.410687
6889.68681,151.3578655,-91.92171379999999
6889.51497,147.5788201,-91.59223879999999
6889.31653,143.7970971,-91.37207049999999
6889.08976,140.0132686,-91.22988989999999
6888.83296,136.2276976,-91.1451249
6888.54449,132.44062309999998,-91.1036843
6888.22285,128.6522077,-91.0955694
6887.86672,124.8625652,-91.1134665
6887.475,121.0717781,-91.15187759999999
6875.40779,52.6931967,-92.5861929
6874.665980000001,48.8897518,-92.5869955
6873.95125,45.086457,-92.556961
6873.269560000001,41.2835278,-92.4870138
6872.62679,37.4812516,-92.3644779
6872.0287,33.6800273,-92.1710415
6871.48079,29.880435400000003,-91.87917589999999
6870.98809,26.083370700000003,-91.4454471
6870.55507,22.290311099999997,-90.7970486
6870.18561,18.5039132,-89.80195909999999
6869.88298,14.729519300000007,-88.1938234
6869.6498,10.979738400000002,-85.3458991
6869.48817,7.292889500000001,-79.38070669999999
6869.399530000001,3.85434690000001,-61.765036699999996
6869.38472,2.3590750999999983,9.0982561
6869.443929999999,5.031313600000004,55.333879499999995
6869.57667,8.6082289,66.5868386
6869.78185,12.325806200000002,71.0355359
6870.05772,16.0867169,73.3211225
6870.40181,19.866253,74.6631975
6870.8109699999995,23.6553696,75.51226989999999
6871.2815,27.449975800000004,76.0721841
6871.809179999999,31.247943900000003,76.44837299999999
6872.38933,35.0480505,76.7008048
6873.016850000001,38.8495353,76.8661063
6873.68629,42.6518949,76.9679275
6874.39195,46.4547785,77.02224129999999
6875.1278600000005,50.2579306,77.0402465
6875.88781,54.0611571,77.0300503
6876.66546,57.8643039,76.9976915
6877.45474,61.6672437,76.947785
6878.24996,65.4698716,76.8839414
6879.04546,69.272099,76.8090556
6879.8358100000005,73.0738486,76.7255054
6880.61602,76.8750525,76.6352927
6881.3813900000005,80.6756512,76.54014889999999
6882.1276100000005,84.4755913,76.4416152
6882.85079,88.2748251,76.3411067
6883.54741,92.0733092,76.2399671
6884.214379999999,95.8710039,76.13951709999999
6884.84904,99.6678728,76.0411017
6885.4492199999995,103.4638811,75.9461386
6886.01318,107.2589955,75.8561725
6886.5397,111.0531829,75.77293999999999
6887.02807,114.8464089,75.69845049999999
6887.47804,118.6386364,75.6350916
6887.88978,122.42982219999999,75.5857724
6888.2639,126.2199142,75.5541227
6888.601310000001,130.0088447,75.5447798
6888.9032,133.796523,75.5638135
6889.17096,137.5828216,75.6193746
6889.4061,141.3675556,75.7227226
6889.610299999999,145.1504494,75.8899172
6889.785339999999,148.9310787,76.1447373
6889.93302,152.7087651,76.5240077
6890.05511,156.4823685,77.0880184
6890.15319,160.2498438,77.9427588
6890.228690000001,164.00717500000002,79.2931183
6890.2829,167.7453719,81.591792
6890.316890000001,171.4397215,86.06359979999999
6890.33155,174.99270589999998,97.36214059999999
6890.32763,177.6427046,143.5420906
6890.305520000001,176.1621744,-145.829468
6890.265270000001,172.7480928,-128.1496727
6890.20661,169.08471120000002,-122.1528955
6890.12896,165.3578049,-119.2883464
6890.03146,161.6057641,-117.67017179999999
6889.913060000001,157.84116139999998,-116.66842709999999
6889.77252,154.06927100000001,-116.0153265
6889.60836,150.2926708,-115.57812279999999
6889.41895,146.5127573,-115.28360409999999
6889.20259,142.7303447,-115.0880924
6888.95755,138.9459345,-114.963904
6888.68221,135.1598488,-114.892623
6888.37504,131.37230160000001,-114.8615018
6888.03466,127.5834397,-114.86141339999999
6887.659860000001,123.7933667,-114.88562789999999
6875.80061,55.4209509,-116.3341615
6875.04842,51.6173373,-116.3528942
6874.31942,47.8137534,-116.3457816
6873.6195099999995,44.0103796,-116.3055492
6872.954600000001,40.2074495,-116.22225359999999
6872.33047,36.405277500000004,-116.081882
6871.75269,32.604305100000005,-115.8639766
6871.226560000001,28.805185200000004,-115.53739039999999
6870.75695,25.0089423,-115.05220109999999
6870.34824,21.217304900000002,-114.32302539999999
6870.00427,17.4334681,-113.1908313
6869.72829,13.664112799999998,-111.3224693
6869.52285,9.925967200000002,-107.8881753
6869.3898,6.275307900000001,-100.15422889999999
6869.33035,3.0453164000000044,-73.61488109999999
6869.34508,2.86513930000001,6.4095363
6869.43391,6.015341700000008,36.136237699999995
6869.59609,9.6539291,44.450304599999996
6869.83028,13.388365899999997,48.0641122
6870.1345,17.156061800000003,50.009119299999995
6870.50604,20.93895160000001,51.1807216
6870.94152,24.729939900000005,51.9327215
6871.43696,28.525670400000003,52.432262099999996
6871.98787,32.3243414,52.7684274
6872.589379999999,36.1248918,52.993020699999995
6873.23629,39.9266491,53.138227
6873.923140000001,43.7291617,53.225113799999995
6874.64416,47.532111300000004,53.2680703
6875.39328,51.3352622,53.277282199999995
6876.16426,55.1384337,53.260185
6876.95079,58.941481,53.2223587
6877.74682,62.7442846,53.1680971
6878.54669,66.5467453,53.100783799999995
6879.34482,70.3487796,53.023148799999994
6880.1357,74.1503152,52.9374493
6880.914100000001,77.9512872,52.8455997
6881.67535,81.7516369,52.7492695
6882.41531,85.5513131,52.649957799999996
6883.1302000000005,89.3502702,52.5490548
6883.816589999999,93.1484669,52.447893099999995
6884.4715400000005,96.9458654,52.3477958
6885.09259,100.7424303,52.250123099999996
6885.6777999999995,104.5381283,52.156322599999996
6886.22574,108.3329271,52.0679859
6886.73549,112.1267939,51.9869172
6887.20662,115.9196948,51.9152205
6887.63909,119.7115923,51.8554136
6888.033240000001,123.5024425,51.8105848
6888.389679999999,127.29218979999999,51.784613199999995
6888.709390000001,131.0807613,51.7824879
6888.99367,134.8680571,51.810786099999994
6889.244009999999,138.6539362,51.878408699999994
6889.462100000001,142.4381925,51.997758
6889.649719999999,146.2205164,52.1867004
6889.80874,150.00042589999998,52.4720046
6889.94097,153.7771406,52.8957316
6890.048110000001,157.54932680000002,53.528014899999995
6890.13167,161.3145366,54.4951437
6890.19309,165.0678073,56.049438099999996
6890.23367,168.7974783,58.776042999999994
6890.25449,172.4688043,64.3862255
6890.25638,175.92158,80.33204889999999
6890.24003,177.711319,146.3533261
6890.20583,175.25318399999998,-162.0098689
6890.15379,171.7224536,-149.6544109
6890.08368,168.0334551,-144.9078506
6889.9949400000005,164.2971652,-142.5026497
6889.88673,160.5406169,-141.1006571
6889.75797,156.7734418,-140.217175
6889.60726,152.9998884,-139.6355978
6889.43303,149.22210330000001,-139.2448478
6889.2336000000005,145.4412773,-138.9821423
6889.00725,141.658117,-138.8093204
6888.75234,137.8730633,-138.70183649999998
6888.46729,134.0864022,-138.6431651
6888.150570000001,130.2983258,-138.6217515
6887.800810000001,126.5089673,-138.6292502
6887.41682,122.7184221,-138.65946
6875.53497,54.340414700000004,-140.106705
6874.79445,50.5367417,-140.1189033
6874.07922,46.733151500000005,-140.10342989999998
6873.39516,42.929836200000004,-140.05236449999998
6872.748009999999,39.127047600000004,-139.9547904
6872.14324,35.325129000000004,-139.795176
6871.58611,31.5245708,-139.55059169999998
6871.081520000001,27.726109700000002,-139.1856526
6870.63404,23.930924500000003,-138.6426833
6870.248,20.14105020000001,-137.8208695
6869.92724,16.360364200000006,-136.52683589999998
6869.67496,12.59733700000001,-134.3380848
6869.49363,8.874672700000005,-130.1313438
6869.384950000001,5.278723800000009,-119.7647671
6869.3499,2.4514815,-78.3674365
6869.38887,3.6324544000000003,-3.818146
6869.501520000001,7.0298698,15.6411547
6869.686860000001,10.708917,21.9932014
