Br,Btheta,Blambda
-39703.9674,-14744.5046,473.68600000000004
-37423.984300000004,-16279.1635,622.2842
-34954.1861,-17602.3629,794.4704
-32360.635000000002,-18711.755400000002,992.9938000000001
-29714.7112,-19636.3531,1220.7518
-27058.8073,-20418.8668,1475.7285000000002
-24412.6094,-21106.0947,1754.0991000000001
-21771.3769,-21747.112100000002,2050.9003000000002
-19113.2144,-22368.934400000002,2357.3449
-16414.659,-22994.341800000002,2664.2532
-13642.564600000002,-23636.7075,2966.6282
-10752.009100000001,-24301.4713,3259.7740000000003
-7696.1836,-24965.489700000002,3538.4898000000003
-4446.7807,-25587.5985,3801.7788
-993.4032000000001,-26119.631,4051.1691
2653.0161000000003,-26506.7635,4288.372600000001
6457.376700000001,-26695.7458,4516.034500000001
10363.895,-26643.476700000003,4735.8024000000005
14297.3806,-26322.510700000003,4952.8121
18181.3409,-25734.073500000002,5168.8802000000005
21947.575,-24887.9182,5380.135200000001
25532.1266,-23812.847400000002,5588.2871000000005
28893.4202,-22549.332700000003,5790.7708
32007.9591,-21134.134400000003,5989.451
34864.8736,-19600.4758,6178.2488
37463.2626,-17975.012000000002,6356.5483
39807.9596,-16273.2711,6519.702700000001
41908.0898,-14505.6424,6667.5816
43769.7197,-12662.0826,6796.5622
45369.1672,-10725.5165,6900.1886
46681.4568,-8701.3791,6982.3172
47672.4588,-6534.5182,7157.4155
48335.802200000006,-4411.9403,7073.0638
48564.771100000005,-2143.2727,7182.667100000001
48348.502700000005,115.56410000000001,7208.685600000001
47655.1978,2257.9979000000003,7313.4655
46499.293600000005,4137.8989,7582.175200000001
44914.519700000004,5459.3709,8232.9442
42955.2706,4963.472000000001,9989.0174
40681.880300000004,-5893.0002,10825.472
38169.2253,-13114.9505,1661.5349
35530.7149,-13787.961200000002,-1174.9455
32887.620200000005,-14012.0076,-2112.8895
30301.9,-14013.9874,-2508.8273
27851.159600000003,-13787.6442,-2706.8378000000002
25604.667,-13348.879,-2814.0781
23622.4716,-12740.837500000001,-2878.9501
21952.1022,-12022.2473,-2924.1261
-44572.0281,-4659.973,-625.0105
-45214.5965,-3365.7542000000003,-176.6078
-45797.9691,-1838.2667000000001,804.7474000000001
-46287.6567,-476.2515,697.3203000000001
-46634.779500000004,-1572.7029,-36.4504
-46757.5343,-3206.9493,-452.4789
-46619.6151,-5026.209,-542.9669
-46179.523,-7069.6144,-1089.2111
-45384.8868,-9104.3704,-1411.6562000000001
-44209.6209,-11130.606800000001,-1658.4652
-42660.571800000005,-13107.4333,-1843.9366
-40770.192,-14989.779700000001,-1959.4523000000002
-38579.1793,-16734.7356,-1997.7648000000002
-36138.1927,-18333.224000000002,-1954.9432000000002
-33484.6373,-19780.3205,-1828.4098000000001
-30660.310800000003,-21077.8617,-1620.4749000000002
-27698.754200000003,-22237.3335,-1338.3631
-24625.172000000002,-23275.2232,-990.6488
-21454.806800000002,-24207.999600000003,-592.2269
-18189.5551,-25047.481,-159.6985
-14832.3145,-25801.288,294.27500000000003
-11378.0866,-26476.732900000003,753.6226
-7817.6387,-27071.8528,1202.9219
-4138.4587,-27574.823900000003,1629.7312000000002
-335.322,-27963.5112,2023.3116
3588.5769,-28207.890000000003,2378.2305
7613.2988000000005,-28271.525400000002,2693.4446000000003
11704.6473,-28120.017300000003,2967.9455000000003
15814.1059,-27730.4213,3204.5788000000002
19884.8043,-27083.649100000002,3404.8762
23853.4723,-26177.093,3578.2877000000003
27653.5278,-25021.0754,3727.5808
31228.900700000002,-23646.6715,3856.8862000000004
34544.8864,-22089.346400000002,3969.6476000000002
37581.6119,-20383.566600000002,4063.2184
40326.1295,-18555.2964,4138.1475
42774.637500000004,-16630.5649,4186.733200000001
44927.471900000004,-14619.4184,4205.855500000001
46777.0254,-12529.1793,4193.5271
48313.3974,-10361.4336,4138.5766
49519.1627,-8123.575400000001,4025.2035
50363.535,-5875.5202,3777.8650000000002
50818.8671,-3572.3686000000002,3852.0209
50909.9194,-1238.1669000000002,3602.099
50554.443900000006,1081.3514,3406.8514
49768.6898,3306.7739,3271.188
48575.2451,5376.0109,3262.0412
47005.8061,7189.5315,3545.9956
45110.2241,8491.856600000001,4567.1338000000005
42946.5161,7684.8294000000005,7989.037600000001
40558.4865,-6190.5442,10627.4357
38020.4832,-12304.420100000001,4922.4098
35424.6053,-13625.9313,2910.886
32804.252400000005,-14237.762900000002,1940.4851
30221.5645,-14500.623800000001,1293.3238000000001
27740.146200000003,-14491.814100000001,736.9329
25427.1083,-14262.1298,213.2099
23339.3993,-13864.3024,-302.13710000000003
21513.220400000002,-13365.457600000002,-819.4268000000001
43674.6423,9826.9099,-3870.8955
42415.8591,9593.644900000001,6089.256600000001
41039.1448,-3145.6075,11709.5733
39513.8988,-7567.8918,10412.4666
37815.708600000005,-9756.614,9536.2371
35934.2718,-11300.5923,8895.089100000001
33889.6511,-12525.598100000001,8345.709200000001
31719.642200000002,-13509.2317,7836.342000000001
29487.642900000003,-14280.043800000001,7343.4191
27249.9055,-14867.171900000001,6863.1223
-45637.716,-1680.5211000000002,-1505.874
-45594.654,-1256.3591000000001,-1556.6283
-45635.9328,-1460.8677,-1319.3151
-45778.045000000006,-2041.2303000000002,754.3322000000001
-46020.3177,-2168.6578,1425.9772
-46329.039300000004,-2794.7944,1550.9848000000002
-46554.342300000004,-3816.1881000000003,1934.7859
-46772.162500000006,-4890.468800000001,1830.4888
-46840.464700000004,-6295.0272,1814.1857
-46674.693400000004,-7893.880800000001,1756.1143000000002
-46220.5048,-9679.327500000001,1694.5275000000001
-45434.0941,-11607.0807,1601.6141
-44280.060900000004,-13640.2199,1479.8258
-42729.7076,-15740.230300000001,1333.8059
-40774.0353,-17864.3532,1166.4192
-38403.4927,-19972.0875,981.479
-35626.3358,-22022.6423,781.1404
-32438.8652,-23978.081000000002,571.812
-28868.670700000002,-25789.235200000003,355.264
-24939.272100000002,-27423.481200000002,131.7558
-20674.8105,-28844.2881,-98.0158
-16106.1556,-29997.744400000003,-334.84770000000003
-11291.2126,-30838.9874,-580.9472000000001
-6301.779600000001,-31325.4464,-837.7428
-1225.1219,-31432.246900000002,-1113.7017
3852.9529,-31143.4402,-1416.8435000000002
8826.8153,-30455.386300000002,-1757.0546000000002
13598.7075,-29389.9761,-2139.0685000000003
18073.8825,-27980.0223,-2568.056
22168.678,-26282.0628,-3044.8126
25824.6371,-24365.0661,-3566.1927
29003.7207,-22308.304500000002,-4132.267
31699.945,-20193.3321,-4736.1513
33935.856700000004,-18092.9932,-5371.4739
35755.4244,-16066.774000000001,-6030.1742
37217.18,-14154.9014,-6701.4349
38384.329600000005,-12377.8585,-7373.9659
39317.4637,-10739.4475,-8037.053400000001
40072.7348,-9228.766300000001,-8670.2963
40692.7825,-7827.6732,-9260.8174
41212.796,-6506.8374,-9793.5616
41644.0582,-5237.8468,-10260.0139
41991.547300000006,-3956.6374,-10680.0449
42273.8255,-2694.2725,-10958.605300000001
42520.139200000005,-1587.8126,-11067.0216
42704.1169,-295.10020000000003,-11125.4472
42826.389,1114.3791,-11018.813900000001
42881.3582,2760.0325000000003,-10675.5787
42854.272000000004,4939.779100000001,-9870.5731
42704.0513,8546.2744,-7149.520100000001
42391.1031,9238.7057,6601.8833
41893.8781,-221.0454,11693.591400000001
41178.1832,-4074.6918,11481.2381
40213.2611,-6452.0645,11071.4774
38994.7925,-8311.5681,10682.2095
37550.8714,-9883.2549,10295.994200000001
35926.944500000005,-11238.9578,9900.5005
34168.0363,-12410.758600000001,9499.8964
32324.9553,-13426.7245,9081.1136
-45956.8124,-1150.0154,-577.3389000000001
-45829.3023,-613.9257,-1102.7227
-45716.214100000005,-1262.4536,-1315.7802000000001
-45640.8894,-2543.8999000000003,592.0778
-45592.0878,-3207.3702000000003,1413.6443000000002
-45534.7448,-4092.5365,1858.6587000000002
-45417.8589,-5137.8355,2286.6725
-45204.4991,-6406.01,2440.5395000000003
-44831.579300000005,-7790.8581,2568.0421
-44261.4965,-9294.188,2640.1492000000003
-43468.266800000005,-10903.0311,2632.2945
-42419.1586,-12600.8902,2561.1354
-41089.6903,-14360.2747,2435.1715
-39466.780900000005,-16162.2296,2262.8592000000003
-37528.4651,-17985.7514,2054.7626
-35261.6671,-19804.880800000003,1819.6129
-32649.0612,-21596.4562,1565.4041
-29670.7262,-23317.9291,1301.3551
-26330.6438,-24921.7455,1034.8359
-22629.9337,-26358.781000000003,765.4707000000001
-18594.0445,-27557.9925,491.0586
-14276.5804,-28459.392900000003,203.5029
-9748.589,-29006.2042,-107.1926
-5108.7588000000005,-29153.9052,-453.7402
-468.70120000000003,-28884.3722,-847.6898
4059.2409000000002,-28201.000600000003,-1297.0584000000001
8362.532500000001,-27132.269900000003,-1808.6685
12341.923700000001,-25728.5175,-2383.8531000000003
15915.926800000001,-24061.820900000002,-3021.3593
19034.0442,-22217.2661,-3710.4219000000003
21671.4091,-20288.915100000002,-4441.033100000001
23837.9926,-18364.4227,-5197.2959
25573.3604,-16526.7042,-5961.559200000001
26940.5998,-14834.998800000001,-6717.083100000001
28014.8105,-13328.964,-7449.669000000001
28875.3439,-12026.2034,-8145.133000000001
29600.2338,-10927.5656,-8800.6841
30263.804200000002,-10015.3327,-9409.6507
30925.745000000003,-9256.326000000001,-9972.890500000001
31631.5589,-8611.8613,-10489.5187
32413.1577,-8037.464800000001,-10956.8945
33289.1292,-7485.8386,-11361.1622
34261.0257,-6911.849200000001,-11702.1684
35325.2494,-6259.191900000001,-11984.567500000001
36458.2589,-5493.7645,-12202.2576
37651.6425,-4467.6179,-12336.0046
38851.0189,-3212.3631,-12370.4516
40002.22,-1548.7737,-12296.098300000001
41063.3831,1016.8046,-11888.1352
41988.1154,6860.723300000001,-9157.5072
42693.1554,9192.9938,6195.7599
43085.894400000005,3002.3334,10640.472300000001
43197.7837,-411.6062,11117.659300000001
42989.194200000005,-2927.6394,11042.705100000001
42444.8041,-5084.9267,10811.8807
41587.7148,-7016.098400000001,10506.285600000001
40457.204000000005,-8781.8891,10149.5364
39091.5339,-10405.709700000001,9752.3331
37526.8093,-11896.9238,9328.245700000001
-46183.4682,-2359.8386,864.7404
-46126.5112,-1110.9948,159.8938
-45971.4769,-179.5054,-635.1364
-45722.833900000005,-1261.3792,-1328.1262000000002
-45421.1495,-3082.3197,41.5814
-45056.4317,-4280.4705,766.8166
-44611.9279,-5479.4244,1204.133
-44060.8687,-6679.0555,1590.0608
-43413.9604,-7968.5092,1912.2599
-42656.1841,-9294.2332,1954.2616
-41740.4329,-10673.626900000001,2014.1037000000001
-40668.5399,-12103.3675,2025.8084000000001
-39424.9337,-13589.939100000001,1999.9404000000002
-37969.2948,-15143.355000000001,1954.9645
-36256.4128,-16744.5816,1890.2992000000002
-34272.5345,-18373.393500000002,1818.818
-31983.3228,-20023.1371,1750.1977000000002
-29349.596800000003,-21655.8914,1683.7915
-26343.1896,-23225.5099,1619.2519
-22951.2084,-24661.4068,1550.2050000000002
-19187.1768,-25887.0118,1467.4111
-15096.588000000002,-26815.896200000003,1366.7211
-10762.1734,-27369.791400000002,1237.0674000000001
-6297.922500000001,-27490.6748,1069.2356
-1836.8306,-27146.865100000003,853.1304
2476.5367,-26338.8986,581.106
6502.762500000001,-25104.6911,247.1595
10118.819000000001,-23510.9334,-152.6337
13228.7425,-21650.7349,-617.3493000000001
15767.7554,-19639.5024,-1150.9257
17724.5492,-17610.9883,-1740.4793000000002
19140.740400000002,-15688.343400000002,-2378.8701
20098.2455,-13972.0545,-3051.9941000000003
20707.3823,-12531.7503,-3746.6494000000002
21095.264,-11400.6897,-4444.068200000001
21383.3937,-10574.7119,-5129.1185000000005
21672.7092,-10019.5277,-5790.5807
22035.7351,-9695.0508,-6425.9325
22533.7412,-9554.661,-7033.1085
23210.798300000002,-9545.776,-7608.494900000001
24091.9931,-9616.7088,-8151.51
25192.591800000002,-9716.414700000001,-8664.5044
26513.778400000003,-9789.914200000001,-9146.5812
28050.4192,-9785.8705,-9602.7728
29787.4244,-9646.086800000001,-10035.8753
31692.052600000003,-9283.689900000001,-10453.7019
33714.0571,-8602.1716,-10877.204
35799.4675,-7510.3561,-11285.086000000001
37877.8081,-5765.095,-11709.417500000001
39853.5544,-2675.114,-12120.407000000001
41652.370200000005,6166.5582,-9904.9483
43209.1702,9824.2152,4598.7618
44423.433000000005,5882.004,8282.557700000001
45282.2774,2930.0041,9148.3958
45713.7238,321.52750000000003,9485.511
45739.7808,-2131.2202,9485.8713
45349.8606,-4409.3689,9374.777900000001
44579.1846,-6574.4577,9187.1353
43471.6714,-8602.608,8940.2134
-46219.04,-2946.8692,874.6445
-46232.4354,-1271.8045,370.9778
-46042.1097,5.1497,-458.5393
-45684.269700000004,-1422.8153,-1317.6513
-45203.7874,-3351.2007000000003,-676.0313
-44607.225600000005,-4846.4917000000005,-310.78950000000003
-43903.7816,-6225.8944,-98.9654
-43103.3407,-7548.521500000001,222.6833
-42213.5274,-8902.7831,291.5362
-41215.0322,-10239.5141,328.9717
-40096.937900000004,-11603.001400000001,409.2903
-38835.7189,-13011.999600000001,477.96880000000004
-37392.983100000005,-14475.616,539.2370000000001
-35733.777500000004,-15988.0616,590.1076
-33825.5245,-17547.662500000002,631.7471
-31622.2883,-19138.5914,661.0880000000001
-29081.567600000002,-20726.2601,672.4461
-26174.8103,-22260.4579,658.6358
-22890.540800000002,-23677.9647,614.1876
-19236.5887,-24903.982900000003,537.2222
-15250.2034,-25856.5262,424.89270000000005
-11002.715,-26456.8954,278.5837
-6596.8298,-26638.3666,98.8028
-2158.9266000000002,-26358.976300000002,-110.0841
2168.3487,-25602.6729,-343.873
6233.600600000001,-24385.5193,-597.3408000000001
9887.897700000001,-22769.819300000003,-864.9701
13017.6666,-20849.4165,-1142.6657
15543.503700000001,-18740.1202,-1424.9705000000001
17425.8481,-16576.305800000002,-1702.7901000000002
18680.4028,-14501.8192,-1969.8083000000001
19384.113100000002,-12645.0686,-2225.3396000000002
19649.276,-11093.3775,-2473.675
19611.2815,-9907.3659,-2720.0148
19419.7729,-9099.7507,-2971.3832
19203.517900000003,-8646.5774,-3236.4839
19065.8584,-8503.9161,-3523.9639
19085.658600000002,-8618.9967,-3836.5184000000004
19323.7308,-8938.087800000001,-4175.9892
19822.289,-9404.691200000001,-4543.417100000001
20612.7313,-9964.4738,-4933.3313
21714.1953,-10560.241600000001,-5344.5334
23136.4454,-11130.6024,-5772.0858
24872.3249,-11601.8449,-6214.3583
26886.1811,-11900.9886,-6680.492700000001
29132.8064,-11974.024800000001,-7180.1718
31568.7458,-11721.150000000001,-7746.599200000001
34126.6362,-10999.9069,-8451.6749
36716.9437,-9525.9716,-9441.6406
39251.9122,-6017.890200000001,-11141.2986
41631.9044,6561.7613,-9680.9627
43766.9737,10436.4079,1608.6931000000002
45589.7497,7968.5596000000005,4743.7189
47012.575300000004,5509.231400000001,5924.3696
48004.5533,2950.4624000000003,6515.876200000001
48502.643000000004,426.0217,6942.078
48544.858400000005,-2076.8191,7138.9798
48149.4063,-4474.4776,7230.4308
47357.353800000004,-6760.689200000001,7241.5874
-46359.462400000004,-3159.8509000000004,415.8453
-46318.6549,-1213.0311000000002,331.7649
-46057.255300000004,207.4702,-393.36670000000004
-45635.387800000004,-1392.7573,-1466.1172000000001
-45103.3055,-3190.0032,-1464.7074
-44470.1149,-4711.2865,-1518.4605000000001
-43734.4148,-6140.7078,-1582.6632000000002
-42903.649900000004,-7550.541200000001,-1622.0643
-41965.4436,-8972.5604,-1631.5249000000001
-40886.887200000005,-10412.8405,-1677.2092
-39637.6993,-11888.249600000001,-1653.6023
-38199.5713,-13392.8668,-1616.7530000000002
-36541.086,-14928.846800000001,-1573.558
-34628.223900000005,-16481.6968,-1536.9850000000001
-32438.146200000003,-18027.5955,-1517.4879
-29948.5122,-19541.1994,-1525.8224
-27144.0289,-20983.5458,-1569.631
-24018.6052,-22306.678,-1655.0235
-20583.632,-23451.213,-1779.0892000000001
-16875.5922,-24356.291400000002,-1944.4456
-12952.119400000001,-24962.0347,-2149.0883
-8882.2972,-25222.0037,-2387.9381000000003
-4765.2924,-25077.1012,-2653.2896
-733.619,-24508.100700000003,-2933.9987
3075.4968000000003,-23536.1336,-3218.3432000000003
6548.0532,-22208.733200000002,-3494.2670000000003
9576.3212,-20600.9684,-3749.0834
12091.134600000001,-18819.5063,-3967.1948
14069.649000000001,-16982.5063,-4133.5224
15533.93,-15202.7045,-4237.9809000000005
16545.5934,-13574.1008,-4273.4328000000005
17189.252500000002,-12164.2114,-4240.3171
17558.8694,-11014.097600000001,-4146.7807
17747.4978,-10136.069000000001,-4005.4368000000004
17835.542,-9531.151600000001,-3837.1364000000003
17895.5081,-9186.2984,-3656.4881
17989.2028,-9088.3335,-3484.0767
18176.05,-9219.2155,-3332.4064000000003
18515.3459,-9556.5677,-3210.0516000000002
19064.610800000002,-10069.4542,-3122.6302
19876.7624,-10713.7734,-3072.9427
20993.2115,-11431.5187,-3065.2632000000003
22437.6073,-12154.7628,-3102.0754
24212.357200000002,-12807.524000000001,-3192.9692
26288.826500000003,-13306.0449,-3351.907
28615.930200000003,-13583.6052,-3612.6297
31137.9946,-13563.316,-4040.3928
33787.5869,-13146.2773,-4767.8716
36512.4819,-11918.4698,-6224.4561
39160.4473,-8413.9931,-9565.724
41723.688500000004,6799.1843,-9525.8219
44115.530600000006,10090.352,-2176.2882
46232.4607,8695.4693,321.385
48004.437000000005,6729.0986,1576.1429
49369.9541,4531.341,2406.2627
50297.5637,2203.4927000000002,3007.1626
50761.7054,-152.4794,3606.6613
50784.583900000005,-2662.9813,3936.3724
50386.107,-5073.8377,4208.237
-46527.6698,-4406.4451,-444.4404
-46561.4634,-2617.9441,66.6868
-46365.6405,-900.5401,286.97810000000004
-46041.689600000005,309.86490000000003,-462.26590000000004
-45641.2361,-1140.8316,-1566.9481
-45204.1782,-2595.8271,-1958.8904
-44739.0437,-3917.2114,-2305.1616
-44210.1869,-5240.7367,-2639.8503
-43588.1178,-6603.3338,-2953.2884000000004
-42803.5774,-7977.2398,-3208.9766
-41837.4438,-9602.1955,-3110.7188
-40650.2951,-11138.1869,-3427.3474
-39198.3039,-12740.5543,-3556.6837
-37479.671,-14321.8817,-3672.6858
-35484.769700000004,-15864.7664,-3785.3356000000003
-33218.462,-17333.7739,-3909.7307
-30687.5953,-18699.214,-4056.9048000000003
-27909.154400000003,-19929.5983,-4235.2257
-24906.3146,-20994.658,-4451.1169
-21709.4594,-21864.0132,-4704.6738000000005
-18357.11,-22509.042100000002,-4990.511
-14898.308200000001,-22902.4417,-5296.6969
-11392.745200000001,-23022.308500000003,-5605.6358
-7909.8934,-22854.5692,-5897.0329
-4528.7771,-22397.6097,-6148.312
-1332.462,-21669.2086,-6337.3377
1604.4884000000002,-20709.8604,-6445.7005
4222.0494,-19577.0842,-6465.200900000001
6484.5796,-18344.770800000002,-6393.4271
8388.611700000001,-17091.363400000002,-6236.7397
9958.7314,-15885.715,-6008.4528
11241.673200000001,-14786.006300000001,-5722.996300000001
12295.459,-13826.191200000001,-5392.959400000001
13172.270400000001,-13024.2255,-5031.0845
13927.3025,-12395.420100000001,-4646.5674
14607.794300000001,-11938.2937,-4241.9349
15256.836200000002,-11660.9792,-3819.6974
15925.062100000001,-11558.826500000001,-3381.0007
16658.8947,-11629.8495,-2926.5221
17513.3895,-11862.188,-2460.1538
18542.1313,-12226.822600000001,-1988.5247000000002
19782.7671,-12685.6744,-1518.5445
21273.1417,-13191.878700000001,-1066.432
23023.3508,-13676.485900000001,-653.3409
25016.7989,-14079.9362,-306.312
27216.804200000002,-14343.854800000001,-61.2227
