r,theta,phi,Br,Btheta,Bphi
6878.21462,68.2836384,-37.017322,-14898.308200000001,-22902.4417,-5296.6969
6878.96509,72.0862731,-37.0991882,-11392.745200000001,-23022.308500000003,-5605.6358
6879.709140000001,75.8884252,-37.1881864,-7909.8934,-22854.5692,-5897.0329
6880.44206,79.6900307,-37.282527699999996,-4528.7771,-22397.6097,-6148.312
6881.15943,83.49103170000001,-37.3806314,-1332.462,-21669.2086,-6337.3377
6881.85726,87.2913752,-37.481057899999996,1604.4884000000002,-20709.8604,-6445.7005
6882.53203,91.0910122,-37.582451999999996,4222.0494,-19577.0842,-6465.200900000001
6883.1807,94.8898977,-37.6834941,6484.5796,-18344.770800000002,-6393.4271
6883.8007,98.6879898,-37.7828525,8388.611700000001,-17091.363400000002,-6236.7397
6884.389980000001,102.4852487,-37.879135399999996,9958.7314,-15885.715,-6008.4528
6884.94704,106.2816366,-37.9708385,11241.673200000001,-14786.006300000001,-5722.996300000001
6885.4708,110.0771165,-38.056283799999996,12295.459,-13826.191200000001,-5392.959400000001
6885.96064,113.8716504,-38.1335432,13172.270400000001,-13024.2255,-5031.0845
6886.41641,117.6651979,-38.2003406,13927.3025,-12395.420100000001,-4646.5674
6886.838320000001,121.457714,-38.2539199,14607.794300000001,-11938.2937,-4241.9349
6887.22692,125.24914509999999,-38.2908633,15256.836200000002,-11660.9792,-3819.6974
6887.58308,129.0394239,-38.3068302,15925.062100000001,-11558.826500000001,-3381.0007
6887.907969999999,132.8284625,-38.2961749,16658.8947,-11629.8495,-2926.5221
6888.20291,136.6161407,-38.251366399999995,17513.3895,-11862.188,-2460.1538
6888.46933,140.4022879,-38.1620783,18542.1313,-12226.822600000001,-1988.5247000000002
6888.70868,144.1866537,-38.013707499999995,19782.7671,-12685.6744,-1518.5445
6888.922390000001,147.9688567,-37.7848487,21273.1417,-13191.878700000001,-1066.432
6889.111940000001,151.7482947,-37.4427552,23023.3508,-13676.485900000001,-653.3409
6889.27888,155.52397209999998,-36.9346275,25016.7989,-14079.9362,-306.312
6889.4247700000005,159.2941399,-36.1694667,27216.804200000002,-14343.854800000001,-61.2227
6889.55104,163.0554568,-34.976027699999996,29570.170000000002,-14428.2168,26.4248
6889.6588600000005,166.8007286,-32.990299799999995,32014.595100000002,-14304.1836,-137.342
6889.74916,170.511371,-29.285134399999997,34497.707200000004,-13938.9922,-764.1759000000001
6889.82264,174.1219917,-20.6877828,36985.1981,-13092.935800000001,-2604.993
6889.879650000001,177.21310499999998,10.494633499999999,39414.48,-9697.7976,-8137.137000000001
6889.92028,176.8889464,90.00238859999999,41757.8742,5613.4755000000005,-10262.903900000001
6889.9443200000005,173.65290290000002,115.3967943,43952.8091,8380.59,-6266.4615
6889.95133,170.0205881,122.9359255,45962.2122,7755.797100000001,-4537.1618
6889.94066,166.3036319,126.3135227,47734.4994,6395.139,-3480.7884000000004
6889.91136,162.555924,128.15934149999998,49215.3597,4668.919400000001,-2677.1947
6889.86212,158.79361039999998,129.28079259999998,50351.312300000005,2706.0889,-1982.0748
6889.79141,155.0231279,130.00420689999999,51100.2329,567.4759,-1427.9304
6889.69759,151.2475211,130.4860339,51439.264500000005,-1684.8247000000001,-776.5490000000001
6889.578820000001,147.4684016,130.8105252,51373.637,-3994.2937,-280.0165
6870.039600000001,10.892210000000006,137.1107998,-46908.8772,-3250.052,-567.9116
6869.82873,7.207825999999997,143.1874718,-46687.4141,-1853.4314000000002,-168.8342
6869.68942,3.7811147000000034,161.3467364,-46361.399300000005,-503.8503,358.1553
6869.62271,2.3822351000000026,-126.47771239999999,-46035.923800000004,253.41860000000003,-496.34470000000005
6869.62896,5.107729700000007,-81.8056115,-45750.853,-807.4908,-1335.2748000000001
6869.70783,8.691305600000007,-70.8560437,-45513.0559,-1836.7521000000002,-1778.6180000000002
6869.85837,12.410640100000009,-66.4916914,-45318.982500000006,-2855.2831,-2184.1636000000003
6870.07892,16.172279500000002,-64.24057669999999,-45105.886300000006,-3956.045,-2554.072
6870.36716,19.952235299999998,-62.9159856,-44822.838500000005,-5168.165,-2894.9979000000003
6870.72022,23.741672500000007,-62.0770558,-44399.8542,-6446.7761,-3175.4803
6871.13471,27.536579700000004,-61.5235856,-43769.353500000005,-8024.9472000000005,-3267.3684000000003
6871.60668,31.334865400000005,-61.151767299999996,-42881.8707,-9569.6409,-3661.4884
6872.13175,35.135323400000004,-60.9024491,-41705.9862,-11175.185000000001,-3896.0905000000002
6872.7051,38.9372026,-60.7394525,-40226.1189,-12760.2379,-4100.4959
6873.32152,42.7400042,-60.6393905,-38443.7724,-14285.970500000001,-4286.2659
6873.97551,46.5433785,-60.586453399999996,-36384.3767,-15707.4753,-4456.4941
6874.66142,50.3470687,-60.569547899999996,-34086.9286,-16988.2735,-4611.0582
6875.3735,54.1508788,-60.5806372,-31593.8558,-18111.0236,-4749.7928
6876.10594,57.954653900000004,-60.6137325,-28944.7171,-19061.1057,-4877.9274000000005
6876.852940000001,61.7582673,-60.6642551,-26178.9824,-19831.6761,-4994.967500000001
6877.6088500000005,65.5616128,-60.728618299999994,-23338.1724,-20423.5504,-5096.4822
6878.3682,69.36459980000001,-60.803945299999995,-20454.0211,-20844.7894,-5179.312800000001
6879.12566,73.1671493,-60.8878724,-17554.277700000002,-21103.733500000002,-5236.2491
6879.87617,76.9691916,-60.978409199999994,-14655.8245,-21209.670400000003,-5259.6949
6880.61491,80.770664,-61.0738327,-11782.7281,-21158.214900000003,-5242.3287
6881.33741,84.5715098,-61.1726077,-8963.0779,-20962.1109,-5179.0378
6882.0395499999995,88.3716762,-61.273323,-6213.5757,-20622.620600000002,-5059.3814
6882.71782,92.1711144,-61.374637,-3575.3031,-20145.109800000002,-4880.1612000000005
6883.36925,95.9697797,-61.475229799999994,-1085.0220000000002,-19552.093500000003,-4640.220600000001
6883.99132,99.7676311,-61.5737561,1230.8267,-18876.3156,-4339.4718
6884.58191,103.5646299,-61.6687966,3359.4759000000004,-18153.759000000002,-3979.9260000000004
6885.13941,107.3607379,-61.758803,5291.5823,-17424.1947,-3571.6782000000003
6885.662780000001,111.15591739999999,-61.8420335,7042.3044,-16729.8351,-3118.386
6886.15145,114.95012969999999,-61.9164712,8635.8588,-16101.8057,-2632.5663
6886.60548,118.7433341,-61.9797176,10104.4768,-15568.4064,-2120.6157000000003
6887.02493,122.5354821,-62.028847899999995,11490.0411,-15151.4678,-1588.6529
6887.4105899999995,126.3265183,-62.0602113,12844.510900000001,-14861.776800000001,-1041.8336000000002
6887.76342,130.11637109999998,-62.069140399999995,14216.8058,-14696.2543,-483.40220000000005
6888.084650000001,133.9049453,-62.049521799999994,15653.9282,-14646.026100000001,87.02890000000001
6888.37567,137.6921092,-61.993139,17204.0678,-14688.9658,667.1369000000001
6888.63798,141.4776738,-61.8886306,18902.0885,-14786.728700000001,1251.0882000000001
6888.87312,145.261358,-61.7197739,20761.572,-14896.0791,1831.7626
6889.082600000001,149.04273039999998,-61.4625188,22784.9005,-14967.376400000001,2396.357
6889.26792,152.8211005,-61.0795623,24942.595400000002,-14951.087300000001,2929.4474
6889.430560000001,156.5953083,-60.509715199999995,27183.6342,-14819.294,3405.7027000000003
6889.572,160.3632706,-59.645135399999994,29455.3175,-14561.455300000001,3788.6978000000004
6889.69359,164.1208882,-58.2766295,31699.585600000002,-14186.180100000001,4023.4626000000003
6889.7965300000005,167.8589427,-55.9396546,33855.156200000005,-13764.097800000001,4014.0098000000003
6889.881810000001,171.551888,-51.3672027,35909.0334,-13376.5401,3449.3918000000003
6889.95004,175.09733119999999,-39.6764712,37839.378000000004,-13131.7314,1367.8969
6890.00151,177.67667849999998,8.6499317,39644.777200000004,-9766.360700000001,-7925.7406
6890.036160000001,176.06892679999999,77.58834929999999,41355.0311,2992.9208000000003,-11475.0619
6890.0536600000005,172.63777399999998,94.5380263,42947.5745,5145.9503,-9770.8078
6890.0533399999995,168.97065320000002,100.3702814,44411.9443,4924.0642,-8864.2449
6890.034360000001,165.2423196,103.1752831,45730.6212,4034.2211,-8246.4648
6889.995690000001,161.4895827,104.7653945,46868.4285,2807.3837000000003,-7719.979700000001
6889.936009999999,157.7246149,105.7516302,47788.592300000004,1325.6926,-7226.7227
6889.85379,153.9525521,106.3952029,48451.5094,-338.3431,-6670.271000000001
6889.74738,150.1759141,106.82609579999999,48822.6312,-2120.2644,-6060.446
6869.99571,9.837914800000007,114.59968579999999,-46982.412800000006,-2253.678,99.914
6869.81386,6.1911672000000095,122.506191,-46631.6659,-1300.1587,399.0966
6869.7039,2.9847243000000105,150.0055572,-46301.2474,-180.12550000000002,485.05780000000004
6869.66663,2.9190255999999977,-129.8151679,-46060.1288,103.7585,-393.9734
6869.70219,6.096547700000002,-101.15444839999999,-45920.2364,-686.6029,-784.6157000000001
6869.81007,9.739093800000006,-93.036743,-45869.1915,-1458.4460000000001,-944.7473
6869.989140000001,13.474626100000009,-89.4841565,-45896.2151,-2284.6654000000003,-1069.1394
6870.23764,17.242743900000008,-87.565581,-45937.269,-3236.7246,-1173.6058
6870.55321,21.025848800000006,-86.4077449,-45920.156200000005,-4343.9196,-1261.0838
6870.93297,24.81699110000001,-85.6638299,-45771.2992,-5588.7228000000005,-1271.5625
6871.37337,28.612872600000003,-85.16944869999999,-45418.253000000004,-7047.513,-1335.6684
6871.87031,32.411718900000004,-84.8367815,-44796.7701,-8584.938100000001,-1440.2001
6872.41913,36.212482800000004,-84.6146715,-43867.8949,-10172.5861,-1487.8197
6873.01471,40.0144997,-84.471293,-42619.7379,-11766.2906,-1518.1445
6873.65154,43.817321,-84.3857903,-41066.2451,-13315.496000000001,-1536.5646000000002
6874.32388,47.6206282,-84.3439054,-39216.627100000005,-14790.9166,-1538.8745000000001
6875.025890000001,51.424185,-84.3355378,-37103.0878,-16152.877900000001,-1521.871
6875.75163,55.2278095,-84.35330929999999,-34755.0117,-17395.2918,-1483.4354
6876.49513,59.0313566,-84.3916808,-32204.834300000002,-18481.662,-1417.3884
6877.25051,62.8347074,-84.44638719999999,-29504.9702,-19418.329,-1323.9639
6878.01202,66.6377619,-84.5140651,-26682.5479,-20203.6791,-1205.2663
6878.77407,70.44043450000001,-84.5919983,-23764.400400000002,-20840.8384,-1059.3331
6879.53124,74.24265,-84.6779395,-20781.537,-21325.4412,-883.6124000000001
6880.2784,78.044341,-84.7699808,-17763.3475,-21665.7379,-680.3845
6881.01083,81.8454464,-84.8664574,-14726.6427,-21864.8498,-451.9282
6881.72436,85.6459102,-84.965873,-11695.1648,-21921.401100000003,-203.3784
6882.41533,89.4456817,-85.0668398,-8698.6329,-21838.996900000002,68.9216
6883.08061,93.2447145,-85.16802609999999,-5761.4236,-21628.722400000002,358.37010000000004
6883.71754,97.042966,-85.2681088,-2907.8399,-21300.080400000003,670.4022
6884.32392,100.8403965,-85.3657259,-160.9922,-20867.3624,1005.1197000000001
6884.89799,104.6369687,-85.45942699999999,2459.2464,-20350.5685,1364.4876000000002
6885.43846,108.432646,-85.5476156,4937.015,-19772.9484,1747.8344000000002
6885.94445,112.22739179999999,-85.6284804,7263.637500000001,-19161.9578,2153.9902
6886.41554,116.0211676,-85.69990779999999,9441.8295,-18547.8879,2578.1172
6886.85175,119.81393109999999,-85.7593662,11483.9455,-17959.8718,3021.6543
6887.25351,123.6056332,-85.80374789999999,13416.0769,-17423.4987,3479.4555
6887.6216,127.3962143,-85.8291467,15273.681900000001,-16956.6872,3946.0368000000003
6887.95704,131.1855975,-85.8305345,17100.1025,-16564.2302,4415.8022
6888.26104,134.9736785,-85.8012787,18938.8977,-16236.506800000001,4882.8794
6888.53503,138.7603113,-85.7323957,20825.5783,-15949.7479,5340.591600000001
6888.78057,142.54528390000002,-85.611357,22782.9306,-15668.910600000001,5783.0055
6888.99933,146.32827939999999,-85.4200944,24813.626900000003,-15351.0499,6205.3381
6889.19297,150.10880650000001,-85.1315024,26898.4287,-14956.890800000001,6603.981900000001
6889.36313,153.8860694,-84.7029237,28995.7415,-14454.0543,6971.9964
6889.51136,157.6587086,-84.0630874,31049.3879,-13833.443800000001,7299.7646
6889.63904,161.4242263,-83.0833172,32997.6393,-13111.362500000001,7569.835300000001
6889.74736,165.1775435,-81.50558079999999,34774.779,-12344.9109,7739.6773
6889.837390000001,168.9066647,-78.7282278,36338.9519,-11662.8202,7705.0317000000005
6889.91001,172.57551869999998,-72.9760222,37680.4387,-11369.7823,7052.4609
6889.9658,176.0147212,-56.3977094,38779.9599,-12084.7333,4726.355500000001
6890.00499,177.6897477,11.4859958,39699.5938,-9406.3569,-8466.460500000001
6890.0275,175.15377569999998,61.0068814,40463.3891,-785.3084,-12278.3346
6890.03283,171.6137757,72.9382217,41076.0371,648.0967,-11999.9918
6890.02021,167.9224092,77.5751232,41580.239700000006,507.5865,-11776.5463
6889.9887,164.1851845,79.9377903,41996.1621,-108.8853,-11597.823900000001
6889.93716,160.4282011,81.3190894,42321.7817,-965.1972000000001,-11388.763
6889.8642,156.6608339,82.1909833,42552.272600000004,-2004.7989,-11045.872000000001
6889.76832,152.8872387,82.7654225,42643.8023,-3178.7224,-10571.2085
6889.64783,149.1095214,83.15146279999999,42557.759000000005,-4208.282200000001,-10267.0588
6870.01293,8.792297000000005,92.3903548,-46687.1384,-1983.7892000000002,1259.3026
6869.86192,5.202339600000002,103.014984,-46426.475600000005,-971.2129,945.2613
6869.7827,2.4198353000000026,145.8479439,-46232.4337,-43.5733,491.2884
6869.775890000001,3.6986160000000012,-140.63552239999999,-46130.1952,-229.241,-86.9389
6869.8414,7.108950500000006,-121.7653012,-46095.290700000005,-1024.2311,-1.9612
6869.97853,10.79013900000001,-115.5354375,-46114.4545,-1849.8904,224.8475
6870.1859699999995,14.537800900000008,-112.596419,-46166.8755,-2764.7178000000004,475.10060000000004
6870.46175,18.311085500000004,-110.9471815,-46188.0999,-3823.0758,731.0211
6870.80327,22.096777900000006,-109.93030019999999,-46094.7721,-5054.7797,997.3528
6871.2072800000005,25.889334599999998,-109.26906079999999,-45815.959800000004,-6362.3922,1324.2150000000001
6871.66993,29.686018100000005,-108.8271858,-45296.1486,-7850.000800000001,1701.6154000000001
6872.18684,33.485313000000005,-108.5298667,-44459.5279,-9535.6069,1801.7862
6872.75309,37.2863052,-108.3326294,-43295.7773,-11161.1626,2009.3858
6873.3633500000005,41.088404100000005,-108.2073624,-41802.8015,-12758.734,2189.463
6874.01202,44.8912052,-108.135407,-40005.7627,-14282.904100000002,2341.3403000000003
6874.6933,48.694417800000004,-108.103871,-37940.8979,-15706.9387,2461.3205000000003
6875.401390000001,52.4978235,-108.103538,-35646.3943,-17019.2265,2551.4434
6876.130450000001,56.3012529,-108.1276207,-33150.6273,-18219.332300000002,2614.5323000000003
6876.87471,60.104570300000006,-108.1709863,-30476.843100000002,-19297.8573,2656.203
6877.62842,63.9076637,-108.22965529999999,-27655.004100000002,-20255.9293,2685.4967
6878.38595,67.7104379,-108.3004685,-24697.6862,-21095.4339,2714.8104000000003
6879.14191,71.5128108,-108.38085749999999,-21621.6221,-21806.1679,2752.0863
6879.89116,75.3147098,-108.4686825,-18448.1392,-22378.936400000002,2800.5833000000002
6880.628839999999,79.1160705,-108.5621137,-15205.6787,-22800.816000000003,2868.0007
6881.3505,82.9168346,-108.659542,-11927.346300000001,-23065.5283,2958.2792
6882.05209,86.7169493,-108.75950879999999,-8649.864,-23172.9339,3073.6796
6882.73001,90.5163664,-108.8606483,-5407.0667,-23130.5115,3215.6728000000003
6883.38111,94.3150414,-108.9616367,-2227.8434,-22951.268900000003,3387.1049000000003
6884.00274,98.1129332,-109.0611452,865.7079,-22651.782600000002,3589.031
6884.59272,101.9100029,-109.1577926,3859.6251,-22248.4805,3825.1539000000002
6885.14937,105.7062133,-109.2500932,6743.6515,-21757.1747,4097.8491
6885.67154,109.50152800000001,-109.33639749999999,9512.0558,-21191.6205,4410.5152
6886.15858,113.2959099,-109.4148185,12159.6499,-20564.544100000003,4764.3322
6886.610299999999,117.08931989999999,-109.48313759999999,14683.555600000002,-19888.9153,5156.851900000001
6887.026940000001,120.8817147,-109.538679,17083.2653,-19179.101000000002,5584.8819
6887.4091100000005,124.67304329999999,-109.578136,19362.5131,-18449.5047,6041.2925000000005
6887.75768,128.4632422,-109.5973245,21530.0968,-17713.1053,6515.694
6888.0738200000005,132.2522283,-109.5908223,23600.4193,-16975.775,7000.2716
6888.3588500000005,136.0398875,-109.551425,25589.009700000002,-16240.408000000001,7482.421
6888.614280000001,139.8260583,-109.46929759999999,27511.293700000002,-15499.494,7952.4169
6888.841719999999,143.610504,-109.33060069999999,29376.7815,-14735.9325,8401.0154
6889.042890000001,147.3928671,-109.1151665,31183.2366,-13929.0303,8821.1404
6889.219520000001,151.1725867,-108.7923586,32916.0034,-13056.430900000001,9206.9964
6889.37334,154.9487432,-108.31321279999999,34544.2934,-12099.697400000001,9555.0389
6889.505929999999,158.7197364,-107.5942913,36019.347,-11064.4,9861.1463
6889.6187,162.4825517,-106.48094999999999,37294.4438,-9984.9133,10109.6358
6889.712850000001,166.2308347,-104.65149009999999,38294.5685,-8958.9174,10330.7412
6889.78934,169.9487144,-101.3132371,39024.3049,-8222.093700000001,10276.9217
6889.84896,173.5836167,-93.9025362,39443.572,-8212.577500000001,9911.2834
6889.8922,176.83609330000002,-69.2192546,39555.8617,-10787.8418,6993.719300000001
6889.91926,177.2528753,9.9404417,39424.1407,-9818.3066,-8251.250600000001
6889.92997,174.1880807,42.0848539,39091.573300000004,-5113.4635,-11783.257800000001
6889.92379,170.5815811,50.8618895,38568.038700000005,-4413.0126,-12206.536100000001
6889.89993,166.8723818,54.622927499999996,37918.0673,-4668.7571,-12324.4132
6889.85737,163.1279374,56.6329214,37197.4944,-5155.375,-12300.694500000001
6889.7949100000005,159.3672674,57.8391315,36420.9311,-5651.460300000001,-12227.8116
6889.71107,155.5977021,58.611891799999995,35670.8513,-6180.659900000001,-11902.4805
6889.60434,151.822636,59.1249423,34865.9168,-6637.1898,-11814.173200000001
6889.47306,148.0438402,59.470429599999996,34179.3565,-7152.221600000001,-11468.017100000001
6869.91308,12.005514000000005,-6.5406403,-44042.6474,-5782.3139,-650.1173
6869.69608,8.2937491,-1.7992939,-44753.6142,-4424.3337,-415.9778
6869.55061,4.740713400000004,10.6013162,-45396.5518,-3055.3135,145.6835
6869.47796,2.280141900000004,62.9212401,-45954.3343,-1241.0386,1123.9202
6869.478770000001,4.1184518000000025,128.71176699999998,-46392.773400000005,-648.9372000000001,481.4651
