Br;Btheta;Blambda;r
3332.1368;-26220.912900000003;4486.876;6882.79011
7133.5406;-26330.0517;4712.8079;6883.45068
11003.578300000001;-26184.909900000002;4945.930600000001;6884.08132
14862.6041;-25773.7814;5181.3958;6884.67983
18642.1673;-25107.8671;5422.1879;6885.244390000001
22278.2684;-24204.5711;5661.1436;6885.773679999999
25718.9033;-23096.6427;5898.5504;6886.26698
28929.0354;-21824.934100000002;6132.3593;6886.72407
31896.0813;-20426.966800000002;6363.1236;6887.145219999999
34619.3433;-18933.4617;6585.8463;6887.53107
37105.081600000005;-17360.3187;6795.7519;6887.88253
39357.8164;-15718.361200000001;6990.5085;6888.20076
41387.265;-14005.7878;7171.9735;6888.48718
43190.672600000005;-12207.0933;7333.4398;6888.74346
44741.802500000005;-10318.2268;7473.5463;6888.97141
46007.0;-8348.102700000001;7592.3945;6889.17283
46933.2561;-6289.397400000001;7836.660900000001;6889.3494900000005
47547.644400000005;-4099.5125;7871.7080000000005;6889.50304
47682.006700000005;-1908.0839;7986.0325;6889.63505
47351.8115;280.7414;8136.3159000000005;6889.746990000001
46552.7137;2272.6457;8362.4274;6889.84008
45296.1197;3867.6399;8785.326000000001;6889.91522
43616.146;4484.4783;9760.8474;6889.97305
41589.7468;405.19140000000004;11824.0773;6890.01387
39272.3099;-12256.9382;3732.5145;6890.037740000001
36782.516800000005;-13396.4701;-1574.7194000000002;6890.0445
34179.5443;-13640.778900000001;-2984.2339;6890.033719999999
31588.5449;-13701.0108;-3566.3323;6890.00467
29096.3682;-13575.6492;-3744.6056000000003;6889.9563
26771.4154;-13245.5468;-3774.7041000000004;6889.8874000000005
24676.2065;-12731.824200000001;-3733.1003;6889.79663
22862.543700000002;-12075.9514;-3650.4451000000004;6889.68246
21371.532600000002;-11340.5354;-3557.1726000000003;6889.54315
28619.7255;-14413.5647;-117.7247;6890.00483
26254.3665;-14159.592900000001;-545.5083000000001;6889.93387
24115.991400000003;-13715.640500000001;-945.5848000000001;6889.840230000001
22253.4863;-13144.5372;-1336.3455000000001;6889.72219
20690.129100000002;-12516.465100000001;-1726.6482;6889.5779
-43990.8003;-5620.2268;-1905.4533000000001;6870.00645
-44566.3838;-4436.0212;-1720.4804000000001;6869.7510600000005
-45104.4427;-3484.3255000000004;-1048.3555000000001;6869.56657
-45623.8546;-2429.7552;45.596700000000006;6869.454600000001
-46119.033;-675.0952;1111.1574;6869.41611
-46553.5481;-1119.6215;368.80670000000003;6869.45137
-46880.059700000005;-2446.6522;-179.93540000000002;6869.559969999999
-47042.5906;-3943.5858000000003;-739.9590000000001;6869.74076
-46979.647000000004;-5668.2742;-1117.9482;6869.99191
-46596.182700000005;-7584.2114;-1655.3109000000002;6870.31093
-45853.8168;-9583.4962;-2114.4098;6870.69471
-44767.5838;-11592.7837;-2456.8283;6871.1394900000005
-43324.3332;-13594.2173;-2721.605;6871.641
-41533.3776;-15548.010900000001;-2908.5263;6872.19446
-39416.991;-17432.0291;-3005.9135;6872.79475
-36996.0161;-19229.1192;-3014.9114;6873.43644
-34289.0152;-20922.7053;-2934.1438000000003;6874.11386
-31317.3656;-22498.024;-2768.2704000000003;6874.82118
-28104.129;-23944.6641;-2524.7715000000003;6875.55246
-24669.8191;-25252.7912;-2213.0351;6876.301759999999
-21038.2133;-26411.9929;-1848.7955000000002;6877.06326
-17233.1859;-27415.193900000002;-1444.601;6877.83122
-13275.882800000001;-28253.848700000002;-1017.3287;6878.60011
-9190.483;-28918.4771;-584.4213;6879.3646100000005
-5001.159900000001;-29403.784300000003;-159.7157;6880.11969
-730.1294;-29701.3925;242.1955;6880.86067
3600.0122;-29802.7415;608.7823000000001;6881.5832
7963.989100000001;-29690.7855;933.1689;6882.28341
12323.610400000001;-29351.5034;1214.9188000000001;6882.9579
16643.7266;-28774.7268;1453.3577;6883.60383
20874.5341;-27951.3473;1645.9664;6884.218940000001
24970.8882;-26883.3649;1795.8281000000002;6884.8014299999995
28877.765900000002;-25575.2461;1904.4842;6885.35005
32543.9936;-24051.2389;1975.2612000000001;6885.8640700000005
35931.7464;-22347.211600000002;2008.8945;6886.34322
39027.204000000005;-20488.0017;2001.0176000000001;6886.78765
41794.959800000004;-18497.7631;1954.0814;6887.19782
44231.4989;-16422.6274;1866.4155;6887.5745099999995
46348.1423;-14267.9181;1738.9309;6887.9187999999995
48125.9204;-12039.499300000001;1570.8483;6888.23188
49549.7032;-9752.991600000001;1361.525;6888.515060000001
50601.687900000004;-7416.700400000001;993.1917000000001;6888.7697800000005
51251.4139;-5078.912200000001;707.0031;6888.99763
51523.452300000004;-2744.7673;563.379;6889.20026
51418.211200000005;-478.05530000000005;240.4593;6889.37935
50928.4747;1724.4548;-40.866;6889.536480000001
50052.7002;3847.0860000000002;-256.3501;6889.67302
48833.2102;5815.4209;-318.77590000000004;6889.7902300000005
47322.328;7619.147400000001;-95.8716;6889.88918
45559.3643;9194.2113;787.1852;6889.97063
43598.906800000004;9917.2473;3827.3163000000004;6890.0349400000005
41450.110100000005;832.1208;11856.2783;6890.082240000001
39182.172900000005;-9815.390800000001;8330.2227;6890.1124
36822.800500000005;-12259.0926;6072.2658;6890.12507
34379.639500000005;-13419.7828;4985.8367;6890.11963
31890.9893;-14141.4017;4203.1434;6890.09512
29398.8424;-14581.066700000001;3514.8243;6890.0502400000005
26960.318600000002;-14787.064;2849.7017;6889.9835
24636.4903;-14802.2301;2186.8475000000003;6889.8932
22473.4303;-14675.0508;1520.3377;6889.77757
-45553.610100000005;-2394.2926;-1889.458;6869.97668
-45530.6624;-1804.8300000000002;-1753.3377;6869.7602400000005
-45580.160500000005;-1523.7659;-1530.6866;6869.61553
-45721.341700000004;-2015.5367;-128.21120000000002;6869.54369
-45967.3805;-1773.1004;1240.6742000000002;6869.54525
-46301.6581;-2226.7202;1328.5007;6869.62006
-46677.7511;-2968.3633;1467.9288000000001;6869.76732
-47000.7062;-4099.7914;1360.8411;6869.985610000001
-47228.2525;-5334.9617;1363.7292;6870.2727700000005
-47232.4656;-6910.3257;1207.0364;6870.62596
-46969.2428;-8664.323900000001;1110.4784;6871.0417800000005
-46382.5238;-10582.4513;1003.2847;6871.516310000001
-45430.218700000005;-12625.7188;887.7371;6872.04517
-44076.528900000005;-14755.1082;764.9605;6872.6235
-42304.125400000004;-16925.713;635.0436000000001;6873.24604
-40107.4361;-19098.525700000002;500.50500000000005;6873.90738
-37480.5035;-21230.1397;362.7207;6874.60197
-34432.125700000004;-23278.7416;223.00230000000002;6875.323890000001
-30981.369000000002;-25200.9172;82.79480000000001;6876.066870000001
-27150.1251;-26960.2297;-59.7537;6876.82467
-22966.4634;-28519.8624;-203.5131;6877.59146
-18455.3676;-29834.4833;-347.65160000000003;6878.36185
-13671.857300000001;-30852.5831;-492.6687;6879.13055
-8685.390800000001;-31537.565000000002;-640.9995;6879.89251
-3571.0283;-31864.3276;-798.4577;6880.64297
1592.1618;-31814.2716;-977.0272;6881.37749
6711.8912;-31376.358;-1182.3314;6882.09204
11696.6301;-30557.390300000003;-1427.6828;6882.783100000001
16449.708300000002;-29378.254500000003;-1720.8098;6883.44763
20885.1083;-27878.2033;-2070.4325;6884.08308
24931.7291;-26111.511400000003;-2478.3754;6884.6873399999995
28534.433200000003;-24146.3836;-2946.2311;6885.25881
31668.5475;-22061.524100000002;-3470.9602;6885.79626
34337.1891;-19928.4265;-4047.3095000000003;6886.29896
36567.700000000004;-17809.779300000002;-4666.5689;6886.766570000001
38402.234000000004;-15752.2482;-5316.540800000001;6887.19918
39893.214100000005;-13790.7008;-5983.6972000000005;6887.59719
41095.7208;-11934.5853;-6657.435600000001;6887.96138
42055.5471;-10182.9205;-7319.1256;6888.29274
42811.0049;-8526.4415;-7950.330800000001;6888.59248
43391.8487;-6953.349200000001;-8531.4506;6888.8620200000005
43816.665400000005;-5448.414900000001;-9058.9963;6889.102890000001
44105.7548;-4011.7029;-9479.8723;6889.31672
44260.198800000006;-2541.4266000000002;-9855.131500000001;6889.50517
44304.0458;-1193.4992;-10095.7422;6889.6698
44263.012200000005;159.10420000000002;-10190.5062;6889.81203
44122.3229;1636.8243;-10177.6756;6889.9330899999995
43892.727600000006;3158.0974;-9939.0525;6890.034140000001
43569.658200000005;4988.659900000001;-9339.3398;6890.11612
43170.8099;7486.7927;-7695.079000000001;6890.179770000001
42619.0326;11091.9162;-721.1038;6890.225640000001
41909.4505;2184.8091;11461.6641;6890.25391
41034.002;-3835.6924000000004;11609.8753;6890.264450000001
39931.670300000005;-6639.8168000000005;11040.9969;6890.2568
38599.9583;-8600.0591;10529.9883;6890.2302
37050.044;-10188.5558;10077.554;6890.18361
35315.5193;-11520.58;9658.550000000001;6890.1158
33450.095;-12645.8109;9249.6168;6890.02538
31502.952800000003;-13590.959200000001;8841.1115;6889.91071
29524.4968;-14391.6798;8417.5779;6889.770030000001
-46118.579600000005;-2493.2814000000003;-419.2133;6870.0716
-45977.8957;-1616.824;-718.8615;6869.80944
-45842.8488;-966.9537;-1068.4768000000001;6869.6184
-45739.815800000004;-835.6411;-1397.0277;6869.49999
-45689.8936;-2149.6016;-97.76230000000001;6869.4551200000005
-45703.3723;-2632.5313;1205.9750000000001;6869.48407
-45754.7444;-3371.4752000000003;1684.3115;6869.58642
-45799.4868;-4283.6247;2045.5279;6869.7611799999995
-45774.6593;-5409.3006000000005;2244.3494;6870.0066799999995
-45616.5818;-6699.8895;2551.6256000000003;6870.3205499999995
-45271.8291;-8206.3525;2511.3723;6870.69973
-44684.127700000005;-9829.420100000001;2530.3102;6871.140560000001
-43824.698300000004;-11569.312600000001;2485.6349;6871.63889
-42670.7212;-13393.208200000001;2379.6886;6872.1901100000005
-41195.976;-15276.8526;2222.7071;6872.78925
-39384.4015;-17191.299;2019.9345;6873.431020000001
-37224.395000000004;-19107.639600000002;1779.8278;6874.10987
-34702.418300000005;-20995.928200000002;1515.8025;6874.82003
-31812.228700000003;-22824.0932;1239.1037000000001;6875.555480000001
-28551.632100000003;-24544.007;955.3306;6876.31001
-24932.030600000002;-26118.2589;667.3229;6877.07754
-20964.4813;-27486.4321;375.67260000000005;6877.85233
-16691.632400000002;-28592.6715;75.2478;6878.628860000001
-12168.968700000001;-29383.083000000002;-241.2648;6879.401900000001
-7472.094;-29808.3285;-583.5159;6880.16646
-2698.4222;-29837.6942;-962.0986;6880.917890000001
2049.2902;-29457.358;-1387.3458;6881.65192
6662.727900000001;-28676.725300000002;-1865.1024;6882.364640000001
11036.7329;-27522.826;-2397.7175;6883.052570000001
15076.8266;-26048.683800000003;-2984.7549000000004;6883.71273
18709.0341;-24321.1901;-3621.0186000000003;6884.34254
21883.6785;-22424.530000000002;-4298.9925;6884.93988
24581.461000000003;-20444.6392;-5006.9385;6885.50312
26810.972;-18467.207000000002;-5732.9328000000005;6886.03113
28609.0767;-16566.1943;-6461.2604;6886.52329
30033.081700000002;-14798.491;-7180.861900000001;6886.97944
31154.2438;-13203.0375;-7880.5932;6887.399820000001
32050.051000000003;-11797.5445;-8551.4899;6887.78504
32795.8;-10580.1978;-9187.4132;6888.136
33461.4895;-9533.383;-9780.3091;6888.453890000001
34105.012500000004;-8621.7678;-10328.6496;6888.74004
34764.0734;-7805.8543;-10821.694300000001;6888.99592
35462.3356;-7042.716;-11255.170900000001;6889.22313
36208.1564;-6274.4336;-11637.297;6889.42334
37001.7758;-5429.6291;-11951.846500000001;6889.598190000001
37840.5719;-4579.4056;-12156.5575;6889.74925
38730.1722;-3639.2975;-12245.7785;6889.87793
39652.971900000004;-2472.2452000000003;-12160.928100000001;6889.9855
40482.555700000004;-985.9219;-12146.9949;6890.07311
41274.8853;1171.477;-11785.2726;6890.141640000001
41926.4539;4824.8751;-10528.3183;6890.19175
42416.8147;11278.6846;-689.4373;6890.22401
42675.3632;4246.4654;10377.536100000001;6890.23863
42655.4329;-241.54010000000002;11372.7657;6890.23545
42347.3908;-3025.8104000000003;11310.9802;6890.21407
41730.3859;-5231.7625;11071.220500000001;6890.1736900000005
40821.139500000005;-7148.690100000001;10753.4532;6890.1133
39654.5009;-8862.7816;10390.7147;6890.03164
38271.2945;-10408.247500000001;9994.982;6889.92724
36711.228200000005;-11808.515500000001;9566.8444;6889.798390000001
35002.4178;-13091.176000000001;9121.124600000001;6889.64328
-46173.7165;-2798.2585;838.541;6869.97913
-46134.618;-1608.8019000000002;242.2649;6869.74419
-46016.634900000005;-594.2964000000001;-415.59810000000004;6869.58082
-45823.632000000005;-445.586;-1258.1428;6869.49032
-45588.4234;-2427.5871;-290.0817;6869.47336
-45318.3442;-3575.4035000000003;712.5229;6869.52995
-45005.203400000006;-4635.409900000001;1317.0601000000001;6869.65942
-44618.7459;-5799.9842;1706.2229;6869.8605
-44136.3811;-7029.5959;2065.2239;6870.1313
-43538.078;-8343.1803;2275.6563;6870.469230000001
-42781.5938;-9742.2006;2293.1517;6870.87105
-41850.7442;-11190.4686;2322.1736;6871.33291
-40732.4269;-12699.4606;2297.0825;6871.85049
-39404.684;-14268.4393;2227.3833;6872.41903
-37838.2618;-15885.7423;2127.9543;6873.03342
-36003.4533;-17535.9271;2020.1712;6873.68822
-33885.519100000005;-19203.9959;1901.0417;6874.37765
-31443.3204;-20875.6418;1779.237;6875.095600000001
-28648.7588;-22504.5014;1655.6472;6875.83603
-25482.4778;-24042.096;1532.2497;6876.59309
-21939.5042;-25419.1978;1403.8881000000001;6877.361
-18041.4983;-26556.5445;1264.8002000000001;6878.133940000001
-13848.2616;-27373.098100000003;1105.5252;6878.90633
-9450.5784;-27801.3191;913.0769;6879.672890000001
-4964.1327;-27795.5959;679.7737000000001;6880.42868
-520.0437000000001;-27336.5508;391.793;6881.169140000001
3743.3249;-26437.1163;41.746500000000005;6881.890179999999
7699.969300000001;-25144.2071;-377.9803;6882.58821
11242.0386;-23528.2135;-869.8802000000001;6883.2600600000005
14287.341600000002;-21684.9287;-1433.0596;6883.903020000001
16793.6381;-19728.790100000002;-2062.8966;6884.51484
18763.9998;-17776.3881;-2751.0116000000003;6885.09371
20243.8708;-15936.636700000001;-3478.7067;6885.6383
21318.971100000002;-14296.543500000002;-4229.9889;6886.1477
22094.4141;-12903.1105;-4985.1394;6886.621440000001
22672.7193;-11776.6182;-5724.973;6887.0595
23152.1948;-10914.1793;-6435.888800000001;6887.462219999999
-44063.4153;-5697.7847;-1284.422;6869.824140000001
-43253.819;-6911.1286;-1351.2353;6870.060020000001
-42262.500400000004;-8583.865300000001;-948.6951;6870.36332
-41285.8139;-9893.2011;-875.6727000000001;6870.73102
-40140.3168;-11313.2184;-1009.702;6871.15962
-38822.8666;-12770.6151;-955.2539;6871.64512
-37312.3286;-14267.1299;-896.6990000000001;6872.18305
-35572.845;-15799.486700000001;-836.7726;6872.76849
-33573.034100000004;-17352.2809;-784.8088;6873.3962
-31281.9896;-18905.9347;-753.8096;6874.0607
-28671.9978;-20424.5556;-750.6314;6874.756230000001
-25727.7454;-21863.1253;-782.0414000000001;6875.4768300000005
-22447.532300000003;-23163.8207;-851.7746000000001;6876.21663
-18850.731900000002;-24263.6826;-962.9164000000001;6876.96972
-14976.3803;-25098.0541;-1118.6564;6877.73045
-10884.682200000001;-25599.6283;-1316.2297;6878.493310000001
-6667.687;-25708.7085;-1547.1466;6879.25298
-2447.1535;-25384.5803;-1805.5075000000002;6880.00431
1639.3295;-24618.5923;-2087.3152;6880.742520000001
5453.2784;-23442.010700000003;-2382.3306000000002;6881.46318
8876.7829;-21912.0265;-2673.6854000000003;6882.16245
11804.8593;-20118.6109;-2949.0122;6882.83696
14174.119900000002;-18177.9803;-3192.9335;6883.4838
15970.1545;-16215.133100000001;-3390.2884000000004;6884.100530000001
17225.1715;-14347.289;-3530.5671;6884.685219999999
18008.3092;-12673.133;-3607.8915;6885.23646
18415.987800000003;-11262.9007;-3625.8032000000003;6885.75325
18556.4906;-10155.2937;-3595.3922000000002;6886.235070000001
18536.4126;-9362.438600000001;-3533.4019000000003;6886.681810000001
18451.8669;-8875.1062;-3460.1890000000003;6887.09375
18385.8875;-8672.524800000001;-3394.4849000000004;6887.4715400000005
18409.798000000003;-8727.0106;-3354.6581;6887.816100000001
18587.114700000002;-9006.5219;-3349.4723000000004;6888.12856
18974.264;-9474.8731;-3385.2773;6888.41028
19622.6423;-10086.2756;-3463.6344000000004;6888.662740000001
20572.519800000002;-10788.725900000001;-3583.2037;6888.8875499999995
21851.5579;-11518.5676;-3745.3908;6889.08639
23470.559800000003;-12203.2476;-3950.4543000000003;6889.261
25413.4166;-12756.101;-4207.1006;6889.413060000001
27631.6048;-13103.2184;-4531.7839;6889.54402
49129.693400000004;-6889.8150000000005;5411.5805;6889.4653
16958.8789;-10698.3783;-3354.8944;6887.788509999999
17571.8972;-10894.3677;-2975.014;6888.0958200000005
18343.6955;-11256.502900000001;-2595.8951;6888.37358
19321.8563;-11744.9079;-2226.577;6888.623280000001
20546.538800000002;-12323.1579;-1876.4151000000002;6888.84644
22057.5435;-12926.6083;-1559.0562;6889.0445899999995
23854.2652;-13483.680600000002;-1294.5213;6889.21926
25916.4715;-13925.4681;-1109.4075;6889.372060000001
28197.308500000003;-14192.464600000001;-1044.6845;6889.50449
30636.8351;-14229.304;-1169.4861;6889.6178500000005
33173.5725;-13944.4721;-1679.5445;6889.7131500000005
35731.9711;-13288.6262;-2780.9754000000003;6889.7912400000005
38255.7032;-11709.735200000001;-5710.0143;6889.852640000001
40766.284;11.612200000000001;-12129.868900000001;6889.8976
43159.4145;8789.2891;-6432.8408;6889.92609
45344.2597;8666.3667;-3716.8902000000003;6889.93781
47278.2508;7350.8336;-2354.471;6889.93227
48902.290100000006;5604.264700000001;-1417.2895;6889.90871
50169.9179;3611.4351;-707.8164;6889.86601
51040.799900000005;1417.785;-104.3417;6889.80272
51501.253300000004;-952.2033;244.50330000000002;6889.71725
51503.895000000004;-3278.1441;1171.0469;6889.60787
-46841.169700000006;-4317.643300000001;-851.1717;6870.1088500000005
-46779.869300000006;-2844.3182;-302.6732;6869.8663
-46549.2439;-1327.6646;280.2502;6869.69474
-46214.927200000006;154.84210000000002;172.2099;6869.595520000001
-45869.2355;-329.0212;-1191.6615000000002;6869.5693200000005
-45542.226200000005;-1559.9269000000002;-1745.3491000000001;6869.61612
-45247.0968;-2671.0215000000003;-2182.1446;6869.73524
-44941.1769;-3834.6821;-2588.0573;6869.92532
-44574.707200000004;-5068.1719;-2936.2512;6870.18432
-44103.1524;-6379.7784;-3253.3763000000004;6870.50959
-43453.678700000004;-7873.734;-3492.0896000000002;6870.8979
-42586.4349;-9433.8868;-3671.4819;6871.3455
-41425.786100000005;-11015.7504;-4001.8902000000003;6871.8482
-39972.595700000005;-12617.244200000001;-4215.6464000000005;6872.401339999999
-38216.135800000004;-14178.090900000001;-4403.732300000001;6872.999870000001
-36178.2436;-15648.598800000002;-4576.6526;6873.638390000001
-33883.4461;-16990.9595;-4744.2614;6874.31137
-31376.4149;-18181.6764;-4917.5591;6875.01313
-28688.175000000003;-19206.1669;-5098.1081;6875.737929999999
-25857.2029;-20044.7046;-5283.2852;6876.47996
-22928.8927;-20691.2336;-5470.6841;6877.2334900000005
-19940.9491;-21147.8866;-5654.394200000001;6877.99294
-16925.9415;-21417.5741;-5825.042100000001;6878.75287
-13915.1041;-21503.8446;-5970.5896;6879.50812
