time_stamp,radius,colat,lon,X,Y,Z,flags_b,flags_q,Kp10,dDst,Br,Btheta,Bphi
6832.357638888889,6889.81767,157.12276500000002,-16.486995,13348.879,-2814.0781,-25604.667,0,6,18.916666666671517,0.9167333439988085,25604.667,-13348.879,-2814.0781
6832.358333333334,6889.72069,153.3496863,-15.884825999999999,12740.837500000001,-2878.9501,-23622.4716,0,6,18.89999999999418,0.900064010228377,23622.4716,-12740.837500000001,-2878.9501
6832.359027777778,6889.59954,149.5723006,-15.4808379,12022.2473,-2924.1261,-21952.1022,0,6,18.88333333333867,0.883394676479777,21952.1022,-12022.2473,-2924.1261
6832.384722222222,6869.77336,9.236661900000001,-6.9358729,4659.973,-625.0105,44572.0281,0,0,18.266666666670062,0.26662932736678,-44572.0281,-4659.973,-625.0105
6832.385416666667,6869.6069800000005,5.618641400000001,2.3778961,3365.7542000000003,-176.6078,45214.5965,0,0,18.249999999992724,0.24995999359634868,-45214.5965,-3365.7542000000003,-176.6078
6832.386111111111,6869.51305,2.6187711999999976,37.8413544,1838.2667000000001,804.7474000000001,45797.9691,0,0,18.233333333337214,0.23329065984774866,-45797.9691,-1838.2667000000001,804.7474000000001
6832.386805555556,6869.49239,3.3442607000000066,116.03656989999999,476.2515,697.3203000000001,46287.6567,0,0,18.216666666659876,0.2166213260773172,-46287.6567,-476.2515,697.3203000000001
6832.3875,6869.54511,6.674432800000005,138.4384722,1572.7029,-36.4504,46634.779500000004,0,0,18.200000000004366,0.1999519923287172,-46634.779500000004,-1572.7029,-36.4504
6832.388194444445,6869.67063,10.341632200000006,145.3772787,3206.9493,-452.4789,46757.5343,0,0,18.183333333327028,0.18328265855828585,-46757.5343,-3206.9493,-452.4789
6832.388888888889,6869.86764,14.0849695,148.55313139999998,5026.209,-542.9669,46619.6151,0,0,18.166666666671517,0.16661332480968583,-46619.6151,-5026.209,-542.9669
6832.389583333334,6870.134140000001,17.856548900000007,150.307568,7069.6144,-1089.2111,46179.523,0,0,18.14999999999418,0.14994399103925438,-46179.523,-7069.6144,-1089.2111
6832.390277777778,6870.46747,21.6415205,151.3797458,9104.3704,-1411.6562000000001,45384.8868,0,0,18.13333333333867,0.13327465729065435,-45384.8868,-9104.3704,-1411.6562000000001
6832.390972222222,6870.8643600000005,25.433807700000003,152.0734292,11130.606800000001,-1658.4652,44209.6209,0,0,18.11666666666133,0.11660532352022301,-44209.6209,-11130.606800000001,-1658.4652
6832.391666666666,6871.320890000001,29.230457400000006,152.5358617,13107.4333,-1843.9366,42660.571800000005,0,0,18.10000000000582,0.09993598977162299,-42660.571800000005,-13107.4333,-1843.9366
6832.392361111111,6871.8327,33.0298535,152.8469615,14989.779700000001,-1959.4523000000002,40770.192,0,0,18.083333333328483,0.08326665600119154,-40770.192,-14989.779700000001,-1959.4523000000002
6832.393055555555,6872.39498,36.8310289,153.0538377,16734.7356,-1997.7648000000002,38579.1793,0,0,18.066666666672972,0.06659732225259152,-38579.1793,-16734.7356,-1997.7648000000002
6832.39375,6873.0026100000005,40.633363,153.18606939999998,18333.224000000002,-1954.9432000000002,36138.1927,0,0,18.049999999995634,0.04992798848216018,-36138.1927,-18333.224000000002,-1954.9432000000002
6832.394444444444,6873.65021,44.4364334,153.2631839,19780.3205,-1828.4098000000001,33484.6373,0,0,18.033333333340124,0.033258654733560156,-33484.6373,-19780.3205,-1828.4098000000001
6832.395138888889,6874.332270000001,48.2399383,153.29861359999998,21077.8617,-1620.4749000000002,30660.310800000003,0,0,18.016666666662786,0.016589320963128706,-30660.310800000003,-21077.8617,-1620.4749000000002
6832.395833333333,6875.043060000001,52.043652900000005,153.3019244,22237.3335,-1338.3631,27698.754200000003,0,0,18.000000000007276,7.999358394114319e-05,-27698.754200000003,-22237.3335,-1338.3631
6832.396527777778,6875.77675,55.8474031,153.2801365,23275.2232,-990.6488,24625.172000000002,0,0,17.983333333329938,0.016745327034758086,-24625.172000000002,-23275.2232,-990.6488
6832.397222222222,6876.5274500000005,59.6510493,153.23854319999998,24207.999600000003,-592.2269,21454.806800000002,0,18,17.966666666674428,0.0334106604637489,-21454.806800000002,-24207.999600000003,-592.2269
